"","country","system","abandoned","captured","damaged","destroyed","total","Date"
"1","Russia","(Unknown) truck",2,11,8,155,176,"09/01/2024"
"2","Russia","1 122mm howitzer M1938 (M-30)",0,0,1,0,1,"09/01/2024"
"3","Russia","1 130mm M-46 field gun",0,0,0,1,1,"09/01/2024"
"4","Russia","1 1RL239 Ark-1(M) counter-battery radar",0,0,0,1,1,"09/01/2024"
"5","Russia","1 1V1003 command and observation vehicle (for 1V198 artillery fire control system)",0,1,0,0,1,"09/01/2024"
"6","Russia","1 1V12(M) 'Mashina-S'/'Faltset' fire control system",0,0,0,1,1,"09/01/2024"
"7","Russia","1 1V16 battalion fire direction vehicle",0,1,0,0,1,"09/01/2024"
"8","Russia","1 2F77M transloading vehicle for 2K22M Tunguska-M",0,1,1,0,2,"09/01/2024"
"9","Russia","1 50P6E TEL (for S-350)",0,0,1,0,1,"09/01/2024"
"10","Russia","1 55Zh6U Nebo-U air surveillance radar",0,0,1,0,1,"09/01/2024"
"11","Russia","1 96L6-TsP acquisition radar (for S-400/S-500)",0,0,0,1,1,"09/01/2024"
"12","Russia","1 9A331MU TLAR for 9K331MU Tor-M1-2U (Tor-M2U)",0,0,0,1,1,"09/01/2024"
"13","Russia","1 9A85-2 transloader (for S-300V4)",0,0,0,1,1,"09/01/2024"
"14","Russia","1 9K132 Shturm-SM",0,0,0,1,1,"09/01/2024"
"15","Russia","1 9K334 Gibka-S",0,0,0,1,1,"09/01/2024"
"16","Russia","1 9S19M2 (for S-300V)",0,0,1,0,1,"09/01/2024"
"17","Russia","1 9S470M1 command vehicle for Buk-M1",0,0,0,1,1,"09/01/2024"
"18","Russia","1 APA-80 engine starting vehicle",0,0,0,1,1,"09/01/2024"
"19","Russia","1 AShT-4310 topographic command and staff vehicle",0,0,0,1,1,"09/01/2024"
"20","Russia","1 BTM-3 trench digger",0,0,0,1,1,"09/01/2024"
"21","Russia","1 BTR-60PB",0,0,1,0,1,"09/01/2024"
"22","Russia","1 BTR-60PU-12command vehicle",0,1,0,0,1,"09/01/2024"
"23","Russia","1 BTR-80 with 57mm UB-32 unguided aircraft rocket pods",0,0,1,0,1,"09/01/2024"
"24","Russia","1 BTR-80-based ZS-88 PsyOps vehicle",0,0,0,1,1,"09/01/2024"
"25","Russia","1 Beriev Be-200 amphibious flying boat",0,0,1,0,1,"09/01/2024"
"26","Russia","1 Command post (for 'Torn(-MDM)' signals intelligence system)",0,1,0,0,1,"09/01/2024"
"27","Russia","1 Command vehicle for Podlet-K1 low-altitude S-band surveillance radar",0,0,0,1,1,"09/01/2024"
"28","Russia","1 ED2x30-T400-3RA mobile generator",0,0,1,0,1,"09/01/2024"
"29","Russia","1 Eleron T-16",0,1,0,0,1,"09/01/2024"
"30","Russia","1 Eleron-3SV",0,0,0,1,1,"09/01/2024"
"31","Russia","1 Forpost-RU",0,0,0,1,1,"09/01/2024"
"32","Russia","1 GAZ-51",0,1,0,0,1,"09/01/2024"
"33","Russia","1 Granat-3",0,0,0,1,1,"09/01/2024"
"34","Russia","1 Grifon-12",0,1,0,0,1,"09/01/2024"
"35","Russia","1 I-613M mobile power supply station",0,0,0,1,1,"09/01/2024"
"36","Russia","1 IMR-1 combat engineering vehicle",0,0,0,1,1,"09/01/2024"
"37","Russia","1 Ka-29 naval attack helicopter",0,0,0,1,1,"09/01/2024"
"38","Russia","1 KamAZ 8x8 tanker",0,0,0,1,1,"09/01/2024"
"39","Russia","1 KamAZ Patrol",0,0,0,1,1,"09/01/2024"
"40","Russia","1 KamAZ-4385",0,0,0,1,1,"09/01/2024"
"41","Russia","1 KamAZ-63501 with KS-55729-7M 32-ton crane",0,0,0,1,1,"09/01/2024"
"42","Russia","1 KamAZ-65117",0,0,0,1,1,"09/01/2024"
"43","Russia","1 KamAZ-65225 low-loader",0,0,0,1,1,"09/01/2024"
"44","Russia","1 KrAZ-260",0,0,0,1,1,"09/01/2024"
"45","Russia","1 KrAZ-260 KT-L recovery vehicle",0,0,0,1,1,"09/01/2024"
"46","Russia","1 Lancet loitering munition launcher and control station",0,0,0,1,1,"09/01/2024"
"47","Russia","1 Launcher for S-300 or S-400",0,0,1,0,1,"09/01/2024"
"48","Russia","1 MT-LB with 14.5mm 2M-7 naval gun mount",0,1,0,0,1,"09/01/2024"
"49","Russia","1 MT-LB with 25mm 2M-3 naval gun",0,0,0,1,1,"09/01/2024"
"50","Russia","1 MT-LBVMK with ZU-23 AA gun",0,0,0,1,1,"09/01/2024"
"51","Russia","1 MT-LBu with 100mm MT-12 anti-tank gun",0,0,0,1,1,"09/01/2024"
"52","Russia","1 MT-LBu with 57mm S-60",0,0,0,1,1,"09/01/2024"
"53","Russia","1 MTO-UB2 maintenance vehicle",0,0,0,1,1,"09/01/2024"
"54","Russia","1 Mobile generator for Podlet-K1 low-altitude S-band surveillance radar",0,0,0,1,1,"09/01/2024"
"55","Russia","1 Orlan-10 UAV control station",0,0,0,1,1,"09/01/2024"
"56","Russia","1 P-18T surveillance radar",0,0,0,1,1,"09/01/2024"
"57","Russia","1 P-240 digital communications vehicle",0,0,0,1,1,"09/01/2024"
"58","Russia","1 P-260 Redut-2US communication system",0,0,0,1,1,"09/01/2024"
"59","Russia","1 PAK-200M mobile field kitchen",0,1,0,0,1,"09/01/2024"
"60","Russia","1 PRP-4A Argus artillery reconnaissance vehicle",0,1,0,0,1,"09/01/2024"
"61","Russia","1 Plastun-SN",0,0,0,1,1,"09/01/2024"
"62","Russia","1 Predel coastal defence radar",0,0,0,1,1,"09/01/2024"
"63","Russia","1 Project 1176 Ondatra-class landing craft",0,0,1,0,1,"09/01/2024"
"64","Russia","1 Project 12411 Tarantul-III-class corvette",0,0,0,1,1,"09/01/2024"
"65","Russia","1 Project 18280 'Yuri Ivanov' class reconnaissance ship",0,0,1,0,1,"09/01/2024"
"66","Russia","1 Project 22160 large patrol boat",0,0,0,1,1,"09/01/2024"
"67","Russia","1 Project 266M Natya-class minesweeper",0,0,1,0,1,"09/01/2024"
"68","Russia","1 R-145BMA command vehicle",0,1,0,1,2,"09/01/2024"
"69","Russia","1 R-161 signals vehicle",0,0,0,1,1,"09/01/2024"
"70","Russia","1 R-325BMV jamming station",0,0,0,1,1,"09/01/2024"
"71","Russia","1 R-330M1P Diabazol",0,0,0,1,1,"09/01/2024"
"72","Russia","1 R-412A 'Torf' tropospheric communication station",0,0,0,1,1,"09/01/2024"
"73","Russia","1 R-416GM radio relay station",0,0,1,0,1,"09/01/2024"
"74","Russia","1 R-441 SatCom station",0,0,0,1,1,"09/01/2024"
"75","Russia","1 RB-109A Bylina EW system",0,0,0,1,1,"09/01/2024"
"76","Russia","1 RKhM-4 CBRN reconnaissance vehicle",0,0,0,1,1,"09/01/2024"
"77","Russia","1 RP-377LA Lorandit",0,0,0,1,1,"09/01/2024"
"78","Russia","1 SA-14RM/SM encryption command post based on KamAZ 6x6",0,1,0,0,1,"09/01/2024"
"79","Russia","1 Sapfir anti-drone system",0,0,0,1,1,"09/01/2024"
"80","Russia","1 Sobolyatnik 1L277 portable ground reconnaissance radar",0,0,0,1,1,"09/01/2024"
"81","Russia","1 Stenka-class patrol boat",0,0,1,0,1,"09/01/2024"
"82","Russia","1 Su-34M strike aircraft",0,0,0,1,1,"09/01/2024"
"83","Russia","1 Su-57 Stealth multirole fighter",0,0,1,0,1,"09/01/2024"
