"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",8911,498,2900,554,12863,1,"2023-10-30"
"2","Russia","Tanks",1591,157,550,139,2437,2,"2023-10-30"
"3","Russia","Armoured Fighting Vehicles",686,40,269,29,1024,3,"2023-10-30"
"4","Russia","Infantry Fighting Vehicles",2067,159,616,115,2957,4,"2023-10-30"
"5","Russia","Armoured Personnel Carriers",248,17,92,11,368,5,"2023-10-30"
"6","Russia","Mine-Resistant Ambush Protected",35,1,9,4,49,6,"2023-10-30"
"7","Russia","Infantry Mobility Vehicles",159,4,51,8,222,7,"2023-10-30"
"8","Russia","Command Posts And Communications Stations",166,2,84,2,254,8,"2023-10-30"
"9","Russia","Engineering Vehicles And Equipment",178,42,125,10,355,9,"2023-10-30"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",18,4,19,1,42,10,"2023-10-30"
"11","Russia","Artillery Support Vehicles And Equipment",55,2,52,0,109,11,"2023-10-30"
"12","Russia","Towed Artillery",188,5,101,34,328,12,"2023-10-30"
"13","Russia","Self-Propelled Artillery",439,7,107,32,585,13,"2023-10-30"
"14","Russia","Multiple Rocket Launchers",223,2,53,21,299,14,"2023-10-30"
"15","Russia","Anti-Aircraft Guns",5,0,14,0,19,15,"2023-10-30"
"16","Russia","Self-Propelled Anti-Aircraft Guns",14,2,8,1,25,16,"2023-10-30"
"17","Russia","Surface-To-Air Missile Systems",122,4,24,25,175,17,"2023-10-30"
"18","Russia","Radars",29,0,9,5,43,18,"2023-10-30"
"19","Russia","Jammers And Deception Systems",44,0,7,7,58,19,"2023-10-30"
"20","Russia","Aircraft",85,0,0,8,93,20,"2023-10-30"
"21","Russia","Helicopters",102,0,2,28,132,21,"2023-10-30"
"22","Russia","Unmanned Combat Aerial Vehicles",11,0,3,0,14,22,"2023-10-30"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",173,0,130,0,303,23,"2023-10-30"
"24","Russia","Naval Ships and Submarines",11,0,0,5,16,24,"2023-10-30"
"25","Russia","Trucks, Vehicles, and Jeeps",2262,51,573,64,2950,25,"2023-10-30"
"26","Ukraine","All Types",3179,172,960,354,4665,1,"2023-10-30"
"27","Ukraine","Tanks",451,35,141,55,682,2,"2023-10-30"
"28","Ukraine","Armoured Fighting Vehicles",235,9,80,9,333,3,"2023-10-30"
"29","Ukraine","Infantry Fighting Vehicles",567,53,115,45,780,4,"2023-10-30"
"30","Ukraine","Armoured Personnel Carriers",215,26,93,26,360,5,"2023-10-30"
"31","Ukraine","Mine-Resistant Ambush Protected",121,19,11,24,175,6,"2023-10-30"
"32","Ukraine","Infantry Mobility Vehicles",234,7,116,31,388,7,"2023-10-30"
"33","Ukraine","Command Posts And Communications Stations",14,0,4,0,18,8,"2023-10-30"
"34","Ukraine","Engineering Vehicles And Equipment",52,5,25,10,92,9,"2023-10-30"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2023-10-30"
"36","Ukraine","Artillery Support Vehicles And Equipment",10,0,13,0,23,11,"2023-10-30"
"37","Ukraine","Towed Artillery",95,2,18,53,168,12,"2023-10-30"
"38","Ukraine","Self-Propelled Artillery",165,0,23,48,236,13,"2023-10-30"
"39","Ukraine","Multiple Rocket Launchers",32,0,8,9,49,14,"2023-10-30"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2023-10-30"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",3,1,3,1,8,16,"2023-10-30"
"42","Ukraine","Surface-To-Air Missile Systems
",107,1,6,14,128,17,"2023-10-30"
"43","Ukraine","Radars And Communications Equipment",62,1,11,8,82,18,"2023-10-30"
"44","Ukraine","Jammers And Deception Systems",3,0,1,0,4,19,"2023-10-30"
"45","Ukraine","Aircraft",75,0,1,1,77,20,"2023-10-30"
"46","Ukraine","Helicopters",33,0,3,1,37,21,"2023-10-30"
"47","Ukraine","Unmanned Combat Aerial Vehicles",25,0,0,0,25,22,"2023-10-30"
"48","Ukraine","Reconnaissance Unmanned Aerial Vehicles",117,0,72,1,190,23,"2023-10-30"
"49","Ukraine","Naval Ships",9,0,17,1,27,24,"2023-10-30"
"50","Ukraine","Trucks, Vehicles, and Jeeps",550,12,183,17,762,25,"2023-10-30"
