"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",15168,1117,3011,852,20148,1,"2025-01-31"
"2","Russia","Losses excluding Recon Drones and Trucks - 15793, of which: destroyed: 11741, damaged: 750, abandoned: 1066, captured: 2236",11741,1066,2236,750,15793,2,"2025-01-31"
"3","Russia","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11693, of which: destroyed: 8814, damaged: 367, abandoned: 976, captured: 1536",8814,976,1536,367,11693,3,"2025-01-31"
"4","Russia","Tanks",2650,377,534,157,3718,4,"2025-01-31"
"5","Russia","Armoured Fighting Vehicles",1469,106,271,35,1881,5,"2025-01-31"
"6","Russia","Infantry Fighting Vehicles",4199,449,628,152,5428,6,"2025-01-31"
"7","Russia","Armoured Personnel Carriers",457,43,92,18,610,7,"2025-01-31"
"8","Russia","Mine-Resistant Ambush Protected",39,1,11,5,56,8,"2025-01-31"
"9","Russia","Infantry Mobility Vehicles",262,7,51,18,338,9,"2025-01-31"
"10","Russia","Command Posts And Communications Stations",204,2,86,5,297,10,"2025-01-31"
"11","Russia","Engineering Vehicles And Equipment",366,57,154,45,622,11,"2025-01-31"
"12","Russia","Unmanned Ground Vehicles",5,0,0,0,5,12,"2025-01-31"
"13","Russia","Self-Propelled Anti-Tank Missile Systems",21,4,20,1,46,13,"2025-01-31"
"14","Russia","Artillery Support Vehicles And Equipment",74,1,55,0,130,14,"2025-01-31"
"15","Russia","Towed Artillery",260,5,98,83,446,15,"2025-01-31"
"16","Russia","Self-Propelled Artillery",709,6,109,48,872,16,"2025-01-31"
"17","Russia","Multiple Rocket Launchers",357,2,54,40,453,17,"2025-01-31"
"18","Russia","Anti-Aircraft Guns",39,0,18,1,58,18,"2025-01-31"
"19","Russia","Self-Propelled Anti-Aircraft Guns",16,2,7,2,27,19,"2025-01-31"
"20","Russia","Surface-To-Air Missile Systems",220,4,24,50,298,20,"2025-01-31"
"21","Russia","Radars",56,0,10,24,90,21,"2025-01-31"
"22","Russia","Jammers And Deception Systems",66,0,9,12,87,22,"2025-01-31"
"23","Russia","Aircraft",118,0,0,16,134,23,"2025-01-31"
"24","Russia","Helicopters",119,0,2,30,151,24,"2025-01-31"
"25","Russia","Unmanned Combat Aerial Vehicles",14,0,3,1,18,25,"2025-01-31"
"26","Russia","Reconnaissance Unmanned Aerial Vehicles",342,1,196,0,539,26,"2025-01-31"
"27","Russia","Naval Ships and Submarines",21,0,0,7,28,27,"2025-01-31"
"28","Russia","Trucks, Vehicles, and Jeeps",3085,50,579,102,3816,28,"2025-01-31"
"29","Ukraine","All Types",5552,411,1179,553,7695,1,"2025-01-31"
"30","Ukraine","Losses excluding Recon Drones and Trucks - 6177, of which: destroyed: 4431, damaged: 521, abandoned: 395, captured: 830",4431,395,830,521,6177,2,"2025-01-31"
"31","Ukraine","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 3843, of which: destroyed: 2759, damaged: 229, abandoned: 327, captured: 528",2759,327,528,229,3843,3,"2025-01-31"
"32","Ukraine","Tanks",758,83,141,78,1060,4,"2025-01-31"
"33","Ukraine","Armoured Fighting Vehicles",320,11,86,16,433,5,"2025-01-31"
"34","Ukraine","Infantry Fighting Vehicles",878,112,137,62,1189,6,"2025-01-31"
"35","Ukraine","Armoured Personnel Carriers",509,88,122,35,754,7,"2025-01-31"
"36","Ukraine","Mine-Resistant Ambush Protected",294,33,42,38,407,8,"2025-01-31"
"37","Ukraine","Infantry Mobility Vehicles",485,46,141,42,714,9,"2025-01-31"
"38","Ukraine","Command Posts And Communications Stations",23,4,4,0,31,10,"2025-01-31"
"39","Ukraine","Engineering Vehicles And Equipment",140,11,30,23,204,11,"2025-01-31"
"40","Ukraine","Unmanned Ground Vehicles",1,0,0,0,1,12,"2025-01-31"
"41","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,0,18,13,"2025-01-31"
"42","Ukraine","Artillery Support Vehicles And Equipment",14,0,13,0,27,14,"2025-01-31"
"43","Ukraine","Towed Artillery",135,3,18,75,231,15,"2025-01-31"
"44","Ukraine","Self-Propelled Artillery",360,0,24,73,457,16,"2025-01-31"
"45","Ukraine","Multiple Rocket Launchers",54,0,9,17,80,17,"2025-01-31"
"46","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,18,"2025-01-31"
"47","Ukraine","Self-Propelled Anti-Aircraft Guns",25,1,4,5,35,19,"2025-01-31"
"48","Ukraine","Surface-To-Air Missile Systems
",140,1,6,19,166,20,"2025-01-31"
"49","Ukraine","Radars And Communications Equipment",100,1,14,21,136,21,"2025-01-31"
"50","Ukraine","Jammers And Deception Systems",5,0,1,2,8,22,"2025-01-31"
"51","Ukraine","Aircraft",97,0,1,4,102,23,"2025-01-31"
"52","Ukraine","Helicopters",44,0,3,3,50,24,"2025-01-31"
"53","Ukraine","Unmanned Combat Aerial Vehicles",28,0,1,0,29,25,"2025-01-31"
"54","Ukraine","Reconnaissance Unmanned Aerial Vehicles",298,0,159,1,458,26,"2025-01-31"
"55","Ukraine","Naval Ships",14,0,19,8,41,27,"2025-01-31"
"56","Ukraine","Trucks, Vehicles, and Jeeps",823,16,190,31,1060,28,"2025-01-31"
