"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",9241,542,2905,597,13285,1,"2023-12-05"
"2","Russia","Tanks",1649,176,548,140,2513,2,"2023-12-05"
"3","Russia","Armoured Fighting Vehicles",728,48,270,30,1076,3,"2023-12-05"
"4","Russia","Infantry Fighting Vehicles",2154,176,619,124,3073,4,"2023-12-05"
"5","Russia","Armoured Personnel Carriers",252,17,92,14,375,5,"2023-12-05"
"6","Russia","Mine-Resistant Ambush Protected",35,1,9,4,49,6,"2023-12-05"
"7","Russia","Infantry Mobility Vehicles",163,4,51,10,228,7,"2023-12-05"
"8","Russia","Command Posts And Communications Stations",171,2,84,3,260,8,"2023-12-05"
"9","Russia","Engineering Vehicles And Equipment",188,44,124,11,367,9,"2023-12-05"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",18,4,19,1,42,10,"2023-12-05"
"11","Russia","Artillery Support Vehicles And Equipment",56,2,53,0,111,11,"2023-12-05"
"12","Russia","Towed Artillery",192,5,100,34,331,12,"2023-12-05"
"13","Russia","Self-Propelled Artillery",462,7,107,33,609,13,"2023-12-05"
"14","Russia","Multiple Rocket Launchers",235,2,53,26,316,14,"2023-12-05"
"15","Russia","Anti-Aircraft Guns",6,0,14,0,20,15,"2023-12-05"
"16","Russia","Self-Propelled Anti-Aircraft Guns",14,2,8,1,25,16,"2023-12-05"
"17","Russia","Surface-To-Air Missile Systems",130,4,24,29,187,17,"2023-12-05"
"18","Russia","Radars",31,0,10,5,46,18,"2023-12-05"
"19","Russia","Jammers And Deception Systems",47,0,7,10,64,19,"2023-12-05"
"20","Russia","Aircraft",86,0,0,8,94,20,"2023-12-05"
"21","Russia","Helicopters",102,0,2,28,132,21,"2023-12-05"
"22","Russia","Unmanned Combat Aerial Vehicles",11,0,3,0,14,22,"2023-12-05"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",179,0,132,0,311,23,"2023-12-05"
"24","Russia","Naval Ships and Submarines",12,0,0,7,19,24,"2023-12-05"
"25","Russia","Trucks, Vehicles, and Jeeps",2315,51,574,71,3011,25,"2023-12-05"
"26","Ukraine","All Types",3274,186,953,373,4786,1,"2023-12-05"
"27","Ukraine","Tanks",466,40,133,56,695,2,"2023-12-05"
"28","Ukraine","Armoured Fighting Vehicles",239,8,80,9,336,3,"2023-12-05"
"29","Ukraine","Infantry Fighting Vehicles",573,54,114,46,787,4,"2023-12-05"
"30","Ukraine","Armoured Personnel Carriers",229,30,93,25,377,5,"2023-12-05"
"31","Ukraine","Mine-Resistant Ambush Protected",129,20,11,26,186,6,"2023-12-05"
"32","Ukraine","Infantry Mobility Vehicles",245,7,114,32,398,7,"2023-12-05"
"33","Ukraine","Command Posts And Communications Stations",14,0,4,0,18,8,"2023-12-05"
"34","Ukraine","Engineering Vehicles And Equipment",57,6,26,11,100,9,"2023-12-05"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2023-12-05"
"36","Ukraine","Artillery Support Vehicles And Equipment",10,0,13,0,23,11,"2023-12-05"
"37","Ukraine","Towed Artillery",96,2,18,57,173,12,"2023-12-05"
"38","Ukraine","Self-Propelled Artillery",178,0,23,53,254,13,"2023-12-05"
"39","Ukraine","Multiple Rocket Launchers",35,0,8,9,52,14,"2023-12-05"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2023-12-05"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",2,1,3,1,7,16,"2023-12-05"
"42","Ukraine","Surface-To-Air Missile Systems
",107,1,6,15,129,17,"2023-12-05"
"43","Ukraine","Radars And Communications Equipment",64,1,11,11,87,18,"2023-12-05"
"44","Ukraine","Jammers And Deception Systems",3,0,1,1,5,19,"2023-12-05"
"45","Ukraine","Aircraft",76,0,1,1,78,20,"2023-12-05"
"46","Ukraine","Helicopters",32,0,3,1,36,21,"2023-12-05"
"47","Ukraine","Unmanned Combat Aerial Vehicles",26,0,0,0,26,22,"2023-12-05"
"48","Ukraine","Reconnaissance Unmanned Aerial Vehicles",131,0,75,1,207,23,"2023-12-05"
"49","Ukraine","Naval Ships",9,0,17,1,27,24,"2023-12-05"
"50","Ukraine","Trucks, Vehicles, and Jeeps",552,12,183,17,764,25,"2023-12-05"
