"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",14367,1072,2993,815,19247,1,"2024-11-26"
"2","Russia","Losses excluding Recon Drones and Trucks - 15004, of which: destroyed: 11032, damaged: 716, abandoned: 1023, captured: 2233",11032,1023,2233,716,15004,2,"2024-11-26"
"3","Russia","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11033, of which: destroyed: 8192, damaged: 366, abandoned: 944, captured: 1531",8192,944,1531,366,11033,3,"2024-11-26"
"4","Russia","Tanks",2522,376,533,157,3588,4,"2024-11-26"
"5","Russia","Armoured Fighting Vehicles",1356,104,271,36,1767,5,"2024-11-26"
"6","Russia","Infantry Fighting Vehicles",3866,421,624,150,5061,6,"2024-11-26"
"7","Russia","Armoured Personnel Carriers",409,42,92,18,561,7,"2024-11-26"
"8","Russia","Mine-Resistant Ambush Protected",39,1,11,5,56,8,"2024-11-26"
"9","Russia","Infantry Mobility Vehicles",244,2,54,17,317,9,"2024-11-26"
"10","Russia","Command Posts And Communications Stations",200,2,86,5,293,10,"2024-11-26"
"11","Russia","Engineering Vehicles And Equipment",346,51,153,45,595,11,"2024-11-26"
"12","Russia","Unmanned Ground Vehicles",4,0,0,0,4,12,"2024-11-26"
"13","Russia","Self-Propelled Anti-Tank Missile Systems",20,4,20,1,45,13,"2024-11-26"
"14","Russia","Artillery Support Vehicles And Equipment",73,1,55,0,129,14,"2024-11-26"
"15","Russia","Towed Artillery",257,5,98,58,418,15,"2024-11-26"
"16","Russia","Self-Propelled Artillery",694,6,109,47,856,16,"2024-11-26"
"17","Russia","Multiple Rocket Launchers",349,2,54,39,444,17,"2024-11-26"
"18","Russia","Anti-Aircraft Guns",38,0,18,1,57,18,"2024-11-26"
"19","Russia","Self-Propelled Anti-Aircraft Guns",16,2,7,2,27,19,"2024-11-26"
"20","Russia","Surface-To-Air Missile Systems",215,4,24,47,290,20,"2024-11-26"
"21","Russia","Radars",53,0,10,23,86,21,"2024-11-26"
"22","Russia","Jammers And Deception Systems",65,0,9,12,86,22,"2024-11-26"
"23","Russia","Aircraft",117,0,0,15,132,23,"2024-11-26"
"24","Russia","Helicopters",115,0,2,30,147,24,"2024-11-26"
"25","Russia","Unmanned Combat Aerial Vehicles",14,0,3,1,18,25,"2024-11-26"
"26","Russia","Reconnaissance Unmanned Aerial Vehicles",321,1,181,0,503,26,"2024-11-26"
"27","Russia","Naval Ships and Submarines",21,0,0,7,28,27,"2024-11-26"
"28","Russia","Trucks, Vehicles, and Jeeps",3014,48,579,99,3740,28,"2024-11-26"
"29","Ukraine","All Types",5119,339,1118,546,7122,1,"2024-11-26"
"30","Ukraine","Losses excluding Recon Drones and Trucks - 5684, of which: destroyed: 4052, damaged: 515, abandoned: 324, captured: 793",4052,324,793,515,5684,2,"2024-11-26"
"31","Ukraine","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 3470, of which: destroyed: 2475, damaged: 223, abandoned: 270, captured: 502",2475,270,502,223,3470,3,"2024-11-26"
"32","Ukraine","Tanks",692,71,140,77,980,4,"2024-11-26"
"33","Ukraine","Armoured Fighting Vehicles",300,11,86,16,413,5,"2024-11-26"
"34","Ukraine","Infantry Fighting Vehicles",799,93,134,61,1087,6,"2024-11-26"
"35","Ukraine","Armoured Personnel Carriers",432,66,108,33,639,7,"2024-11-26"
"36","Ukraine","Mine-Resistant Ambush Protected",252,29,34,36,351,8,"2024-11-26"
"37","Ukraine","Infantry Mobility Vehicles",432,39,133,42,646,9,"2024-11-26"
"38","Ukraine","Command Posts And Communications Stations",21,0,4,0,25,10,"2024-11-26"
"39","Ukraine","Engineering Vehicles And Equipment",135,9,27,23,194,11,"2024-11-26"
"40","Ukraine","Unmanned Ground Vehicles",1,0,0,0,1,12,"2024-11-26"
"41","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,0,18,13,"2024-11-26"
"42","Ukraine","Artillery Support Vehicles And Equipment",13,0,13,0,26,14,"2024-11-26"
"43","Ukraine","Towed Artillery",132,2,18,75,227,15,"2024-11-26"
"44","Ukraine","Self-Propelled Artillery",335,0,24,73,432,16,"2024-11-26"
"45","Ukraine","Multiple Rocket Launchers",54,0,9,17,80,17,"2024-11-26"
"46","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,18,"2024-11-26"
"47","Ukraine","Self-Propelled Anti-Aircraft Guns",23,1,5,5,34,19,"2024-11-26"
"48","Ukraine","Surface-To-Air Missile Systems
",140,1,6,19,166,20,"2024-11-26"
"49","Ukraine","Radars And Communications Equipment",99,1,13,21,134,21,"2024-11-26"
"50","Ukraine","Jammers And Deception Systems",4,0,1,2,7,22,"2024-11-26"
"51","Ukraine","Aircraft",96,0,1,4,101,23,"2024-11-26"
"52","Ukraine","Helicopters",44,0,3,3,50,24,"2024-11-26"
"53","Ukraine","Unmanned Combat Aerial Vehicles",27,0,1,0,28,25,"2024-11-26"
"54","Ukraine","Reconnaissance Unmanned Aerial Vehicles",285,0,142,1,428,26,"2024-11-26"
"55","Ukraine","Naval Ships",14,0,19,8,41,27,"2024-11-26"
"56","Ukraine","Trucks, Vehicles, and Jeeps",782,15,183,30,1010,28,"2024-11-26"
