"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",5799,334,2768,252,9153,1,"2023-02-09"
"2","Russia","Tanks",1012,75,546,80,1713,2,"2023-02-09"
"3","Russia","Armoured Fighting Vehicles",482,27,258,12,779,3,"2023-02-09"
"4","Russia","Infantry Fighting Vehicles",1283,99,595,60,2037,4,"2023-02-09"
"5","Russia","Armoured Personnel Carriers",182,12,96,5,295,5,"2023-02-09"
"6","Russia","Mine-Resistant Ambush Protected",29,1,10,4,44,6,"2023-02-09"
"7","Russia","Infantry Mobility Vehicles",122,1,50,3,176,7,"2023-02-09"
"8","Russia","Command Posts And Communications Stations",139,3,89,0,231,8,"2023-02-09"
"9","Russia","Engineering Vehicles And Equipment",121,39,108,5,273,9,"2023-02-09"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",12,4,19,0,35,10,"2023-02-09"
"11","Russia","Artillery Support Vehicles And Equipment",40,2,49,0,91,11,"2023-02-09"
"12","Russia","Towed Artillery",62,5,93,7,167,12,"2023-02-09"
"13","Russia","Self-Propelled Artillery",216,7,104,11,338,13,"2023-02-09"
"14","Russia","Multiple Rocket Launchers",116,2,50,3,171,14,"2023-02-09"
"15","Russia","Anti-Aircraft Guns",3,0,13,0,16,15,"2023-02-09"
"16","Russia","Self-Propelled Anti-Aircraft Guns",12,3,8,0,23,16,"2023-02-09"
"17","Russia","Surface-To-Air Missile Systems",62,5,23,4,94,17,"2023-02-09"
"18","Russia","Radars",13,0,9,1,23,18,"2023-02-09"
"19","Russia","Jammers And Deception Systems",14,0,7,2,23,19,"2023-02-09"
"20","Russia","Aircraft",66,0,0,6,72,20,"2023-02-09"
"21","Russia","Helicopters",66,0,1,10,77,21,"2023-02-09"
"22","Russia","Unmanned Combat Aerial Vehicles",6,0,1,0,7,22,"2023-02-09"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",96,0,90,0,186,23,"2023-02-09"
"24","Russia","Naval Ships",8,0,0,4,12,24,"2023-02-09"
"25","Russia","Trucks, Vehicles and Jeeps",1638,49,545,35,2267,25,"2023-02-09"
"26","Ukraine","All Types",1853,73,875,135,2936,1,"2023-02-09"
"27","Ukraine","Tanks",271,17,142,27,457,2,"2023-02-09"
"28","Ukraine","Armoured Fighting Vehicles",178,5,76,3,262,3,"2023-02-09"
"29","Ukraine","Infantry Fighting Vehicles",338,27,102,11,478,4,"2023-02-09"
"30","Ukraine","Armoured Personnel Carriers",122,8,86,11,227,5,"2023-02-09"
"31","Ukraine","Mine-Resistant Ambush Protected",24,5,5,7,41,6,"2023-02-09"
"32","Ukraine","Infantry Mobility Vehicles",142,3,117,13,275,7,"2023-02-09"
"33","Ukraine","Command Posts And Communications Stations",5,0,3,0,8,8,"2023-02-09"
"34","Ukraine","Engineering Vehicles And Equipment",20,0,22,0,42,9,"2023-02-09"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2023-02-09"
"36","Ukraine","Artillery Support Vehicles And Equipment",10,0,12,0,22,11,"2023-02-09"
"37","Ukraine","Towed Artillery",61,3,17,17,98,12,"2023-02-09"
"38","Ukraine","Self-Propelled Artillery",66,0,27,17,110,13,"2023-02-09"
"39","Ukraine","Multiple Rocket Launchers",26,0,8,2,36,14,"2023-02-09"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2023-02-09"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",1,0,3,1,5,16,"2023-02-09"
"42","Ukraine","Surface-To-Air Missile Systems
",77,1,7,3,88,17,"2023-02-09"
"43","Ukraine","Radars And Communications Equipment",31,1,11,5,48,18,"2023-02-09"
"44","Ukraine","Jammers And Deception Systems",0,0,1,0,1,19,"2023-02-09"
"45","Ukraine","Aircraft",56,0,1,0,57,20,"2023-02-09"
"46","Ukraine","Helicopters",25,0,3,1,29,21,"2023-02-09"
"47","Ukraine","Unmanned Combat Aerial Vehicles",15,0,0,0,15,22,"2023-02-09"
"48","Ukraine","Unmanned Aerial Vehicles",30,0,29,0,59,23,"2023-02-09"
"49","Ukraine","Naval Ships",8,0,16,1,25,24,"2023-02-09"
"50","Ukraine","Trucks, Vehicles and Jeeps",327,4,167,15,513,25,"2023-02-09"
