"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",5886,366,2783,262,9297,1,"2023-02-18"
"2","Russia","Tanks",1029,89,548,82,1748,2,"2023-02-18"
"3","Russia","Armoured Fighting Vehicles",486,28,259,13,786,3,"2023-02-18"
"4","Russia","Infantry Fighting Vehicles",1315,113,599,61,2088,4,"2023-02-18"
"5","Russia","Armoured Personnel Carriers",182,12,97,5,296,5,"2023-02-18"
"6","Russia","Mine-Resistant Ambush Protected",29,1,10,4,44,6,"2023-02-18"
"7","Russia","Infantry Mobility Vehicles",122,1,51,4,178,7,"2023-02-18"
"8","Russia","Command Posts And Communications Stations",139,3,89,0,231,8,"2023-02-18"
"9","Russia","Engineering Vehicles And Equipment",125,39,109,5,278,9,"2023-02-18"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",14,4,19,0,37,10,"2023-02-18"
"11","Russia","Artillery Support Vehicles And Equipment",41,2,49,0,92,11,"2023-02-18"
"12","Russia","Towed Artillery",64,5,93,8,170,12,"2023-02-18"
"13","Russia","Self-Propelled Artillery",220,7,105,13,345,13,"2023-02-18"
"14","Russia","Multiple Rocket Launchers",119,2,50,3,174,14,"2023-02-18"
"15","Russia","Anti-Aircraft Guns",3,0,14,0,17,15,"2023-02-18"
"16","Russia","Self-Propelled Anti-Aircraft Guns",12,3,8,0,23,16,"2023-02-18"
"17","Russia","Surface-To-Air Missile Systems",62,5,23,5,95,17,"2023-02-18"
"18","Russia","Radars",13,0,9,1,23,18,"2023-02-18"
"19","Russia","Jammers And Deception Systems",14,0,7,2,23,19,"2023-02-18"
"20","Russia","Aircraft",65,0,0,7,72,20,"2023-02-18"
"21","Russia","Helicopters",66,0,1,10,77,21,"2023-02-18"
"22","Russia","Unmanned Combat Aerial Vehicles",6,0,1,0,7,22,"2023-02-18"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",95,0,90,0,185,23,"2023-02-18"
"24","Russia","Naval Ships",8,0,0,4,12,24,"2023-02-18"
"25","Russia","Trucks, Vehicles and Jeeps",1656,49,546,35,2286,25,"2023-02-18"
"26","Ukraine","All Types",1884,75,886,142,2987,1,"2023-02-18"
"27","Ukraine","Tanks",277,17,143,30,467,2,"2023-02-18"
"28","Ukraine","Armoured Fighting Vehicles",180,5,79,3,267,3,"2023-02-18"
"29","Ukraine","Infantry Fighting Vehicles",346,28,106,11,491,4,"2023-02-18"
"30","Ukraine","Armoured Personnel Carriers",122,8,86,11,227,5,"2023-02-18"
"31","Ukraine","Mine-Resistant Ambush Protected",24,5,5,7,41,6,"2023-02-18"
"32","Ukraine","Infantry Mobility Vehicles",144,4,118,14,280,7,"2023-02-18"
"33","Ukraine","Command Posts And Communications Stations",5,0,3,0,8,8,"2023-02-18"
"34","Ukraine","Engineering Vehicles And Equipment",20,0,22,0,42,9,"2023-02-18"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2023-02-18"
"36","Ukraine","Artillery Support Vehicles And Equipment",10,0,12,0,22,11,"2023-02-18"
"37","Ukraine","Towed Artillery",62,3,17,18,100,12,"2023-02-18"
"38","Ukraine","Self-Propelled Artillery",70,0,28,18,116,13,"2023-02-18"
"39","Ukraine","Multiple Rocket Launchers",29,0,8,2,39,14,"2023-02-18"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2023-02-18"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",1,0,3,1,5,16,"2023-02-18"
"42","Ukraine","Surface-To-Air Missile Systems
",77,1,7,3,88,17,"2023-02-18"
"43","Ukraine","Radars And Communications Equipment",32,1,11,5,49,18,"2023-02-18"
"44","Ukraine","Jammers And Deception Systems",0,0,1,0,1,19,"2023-02-18"
"45","Ukraine","Aircraft",57,0,1,0,58,20,"2023-02-18"
"46","Ukraine","Helicopters",25,0,3,1,29,21,"2023-02-18"
"47","Ukraine","Unmanned Combat Aerial Vehicles",15,0,0,0,15,22,"2023-02-18"
"48","Ukraine","Unmanned Aerial Vehicles",32,0,29,0,61,23,"2023-02-18"
"49","Ukraine","Naval Ships",8,0,16,1,25,24,"2023-02-18"
"50","Ukraine","Trucks, Vehicles and Jeeps",328,4,167,15,514,25,"2023-02-18"
