"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",18957,1193,2837,995,23982,1,"2026-08-14"
"2","Russia","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 14148, of which: destroyed: 11170, damaged: 383, abandoned: 1038, captured: 1557",11170,1038,1557,383,14148,2,"2026-08-14"
"3","Russia","Tanks",3343,391,538,165,4437,3,"2026-08-14"
"4","Russia","Armoured Fighting Vehicles",1996,124,279,38,2437,4,"2026-08-14"
"5","Russia","Infantry Fighting Vehicles",5204,478,633,158,6473,5,"2026-08-14"
"6","Russia","Armoured Personnel Carriers",579,44,96,18,737,6,"2026-08-14"
"7","Russia","Mine-Resistant Ambush Protected",48,1,11,4,64,7,"2026-08-14"
"8","Russia","Infantry Mobility Vehicles",352,12,51,18,433,8,"2026-08-14"
"9","Russia","Command Posts And Communications Stations",226,4,87,5,322,9,"2026-08-14"
"10","Russia","Engineering Vehicles And Equipment",458,62,159,51,730,10,"2026-08-14"
"11","Russia","Self-Propelled Anti-Tank Missile Systems",22,4,20,1,47,11,"2026-08-14"
"12","Russia","Artillery and Missile Support Vehicles And Equipment",115,1,60,3,179,12,"2026-08-14"
"13","Russia","Towed Artillery",390,5,99,108,602,13,"2026-08-14"
"14","Russia","Self-Propelled Artillery",875,7,108,54,1044,14,"2026-08-14"
"15","Russia","Rocket and Missile Artillery",527,2,54,48,631,15,"2026-08-14"
"16","Russia","Anti-Aircraft Guns",50,0,19,1,70,16,"2026-08-14"
"17","Russia","Self-Propelled Anti-Aircraft Guns",17,2,7,3,29,17,"2026-08-14"
"18","Russia","Surface-To-Air Missile Systems",326,4,24,76,430,18,"2026-08-14"
"19","Russia","Radars",87,0,10,43,140,19,"2026-08-14"
"20","Russia","Jammers And Deception Systems",81,0,10,15,106,20,"2026-08-14"
"21","Russia","Aircraft",161,0,0,29,190,21,"2026-08-14"
"22","Russia","Helicopters",140,0,2,37,179,22,"2026-08-14"
"23","Russia","Unmanned Combat Aerial Vehicles",21,0,3,1,25,23,"2026-08-14"
"24","Russia","Naval Ships and Submarines",26,0,0,10,36,24,"2026-08-14"
"25","Russia","Trucks and similar vehicles",3913,52,567,109,4641,25,"2026-08-14"
"26","Ukraine","All Types",9333,692,1196,695,11916,1,"2026-08-14"
"27","Ukraine","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 6038, of which: destroyed: 4635, damaged: 266, abandoned: 497, captured: 640",4635,497,640,266,6038,2,"2026-08-14"
"28","Ukraine","Tanks",1111,101,151,87,1450,3,"2026-08-14"
"29","Ukraine","Armoured Fighting Vehicles",436,15,86,17,554,4,"2026-08-14"
"30","Ukraine","Infantry Fighting Vehicles",1218,146,171,72,1607,5,"2026-08-14"
"31","Ukraine","Armoured Personnel Carriers",1071,152,165,44,1432,6,"2026-08-14"
"32","Ukraine","Mine-Resistant Ambush Protected",799,83,67,46,995,7,"2026-08-14"
"33","Ukraine","Infantry Mobility Vehicles",1675,124,177,69,2045,8,"2026-08-14"
"34","Ukraine","Command Posts And Communications Stations",75,12,11,2,100,9,"2026-08-14"
"35","Ukraine","Engineering Vehicles And Equipment",203,32,37,25,297,10,"2026-08-14"
"36","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,1,19,11,"2026-08-14"
"37","Ukraine","Artillery and Missile Support Vehicles And Equipment",24,0,13,0,37,12,"2026-08-14"
"38","Ukraine","Towed Artillery",167,3,23,98,291,13,"2026-08-14"
"39","Ukraine","Self-Propelled Artillery",799,1,26,110,936,14,"2026-08-14"
"40","Ukraine","Rocket and Missile Artillery",99,0,9,22,130,15,"2026-08-14"
"41","Ukraine","Anti-Aircraft Guns",1,0,7,0,8,16,"2026-08-14"
"42","Ukraine","Self-Propelled Anti-Aircraft Guns",40,1,4,5,50,17,"2026-08-14"
"43","Ukraine","Surface-To-Air Missile Systems
",151,1,6,20,178,18,"2026-08-14"
"44","Ukraine","Radars And Communications Equipment",109,1,14,22,146,19,"2026-08-14"
"45","Ukraine","Jammers And Deception Systems",9,0,1,2,12,20,"2026-08-14"
"46","Ukraine","Aircraft",115,0,1,4,120,21,"2026-08-14"
"47","Ukraine","Helicopters",52,0,3,3,58,22,"2026-08-14"
"48","Ukraine","Unmanned Combat Aerial Vehicles",28,0,1,0,29,23,"2026-08-14"
"49","Ukraine","Naval Ships",17,0,19,8,44,24,"2026-08-14"
"50","Ukraine","Trucks and similar vehicles",1127,19,194,38,1378,25,"2026-08-14"
