"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",19020,1194,2838,1000,24052,1,"2026-09-02"
"2","Russia","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 14167, of which: destroyed: 11188, damaged: 383, abandoned: 1039, captured: 1557",11188,1039,1557,383,14167,2,"2026-09-02"
"3","Russia","Tanks",3348,392,538,165,4443,3,"2026-09-02"
"4","Russia","Armoured Fighting Vehicles",2000,124,279,38,2441,4,"2026-09-02"
"5","Russia","Infantry Fighting Vehicles",5212,478,633,158,6481,5,"2026-09-02"
"6","Russia","Armoured Personnel Carriers",580,44,96,18,738,6,"2026-09-02"
"7","Russia","Mine-Resistant Ambush Protected",48,1,11,4,64,7,"2026-09-02"
"8","Russia","Infantry Mobility Vehicles",352,12,51,18,433,8,"2026-09-02"
"9","Russia","Command Posts And Communications Stations",226,4,87,5,322,9,"2026-09-02"
"10","Russia","Engineering Vehicles And Equipment",460,62,159,51,732,10,"2026-09-02"
"11","Russia","Self-Propelled Anti-Tank Missile Systems",22,4,20,1,47,11,"2026-09-02"
"12","Russia","Artillery and Missile Support Vehicles And Equipment",116,1,60,3,180,12,"2026-09-02"
"13","Russia","Towed Artillery",394,5,99,108,606,13,"2026-09-02"
"14","Russia","Self-Propelled Artillery",883,7,108,54,1052,14,"2026-09-02"
"15","Russia","Rocket and Missile Artillery",529,2,54,48,633,15,"2026-09-02"
"16","Russia","Anti-Aircraft Guns",51,0,19,1,71,16,"2026-09-02"
"17","Russia","Self-Propelled Anti-Aircraft Guns",17,2,7,3,29,17,"2026-09-02"
"18","Russia","Surface-To-Air Missile Systems",328,4,24,76,432,18,"2026-09-02"
"19","Russia","Radars",87,0,10,43,140,19,"2026-09-02"
"20","Russia","Jammers And Deception Systems",81,0,10,15,106,20,"2026-09-02"
"21","Russia","Aircraft",162,0,0,30,192,21,"2026-09-02"
"22","Russia","Helicopters",140,0,2,37,179,22,"2026-09-02"
"23","Russia","Unmanned Combat Aerial Vehicles",21,0,3,1,25,23,"2026-09-02"
"24","Russia","Naval Ships and Submarines",26,0,0,13,39,24,"2026-09-02"
"25","Russia","Trucks and similar vehicles",3937,52,568,110,4667,25,"2026-09-02"
"26","Ukraine","All Types",9462,694,1199,697,12052,1,"2026-09-02"
"27","Ukraine","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 6094, of which: destroyed: 4689, damaged: 266, abandoned: 498, captured: 641",4689,498,641,266,6094,2,"2026-09-02"
"28","Ukraine","Tanks",1121,101,151,87,1460,3,"2026-09-02"
"29","Ukraine","Armoured Fighting Vehicles",441,15,86,17,559,4,"2026-09-02"
"30","Ukraine","Infantry Fighting Vehicles",1226,146,171,72,1615,5,"2026-09-02"
"31","Ukraine","Armoured Personnel Carriers",1088,153,165,44,1450,6,"2026-09-02"
"32","Ukraine","Mine-Resistant Ambush Protected",813,83,68,46,1010,7,"2026-09-02"
"33","Ukraine","Infantry Mobility Vehicles",1726,125,179,70,2100,8,"2026-09-02"
"34","Ukraine","Command Posts And Communications Stations",76,12,11,2,101,9,"2026-09-02"
"35","Ukraine","Engineering Vehicles And Equipment",205,32,37,25,299,10,"2026-09-02"
"36","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,1,19,11,"2026-09-02"
"37","Ukraine","Artillery and Missile Support Vehicles And Equipment",24,0,13,0,37,12,"2026-09-02"
"38","Ukraine","Towed Artillery",170,3,23,99,295,13,"2026-09-02"
"39","Ukraine","Self-Propelled Artillery",812,1,26,110,949,14,"2026-09-02"
"40","Ukraine","Rocket and Missile Artillery",100,0,9,22,131,15,"2026-09-02"
"41","Ukraine","Anti-Aircraft Guns",1,0,7,0,8,16,"2026-09-02"
"42","Ukraine","Self-Propelled Anti-Aircraft Guns",40,1,4,5,50,17,"2026-09-02"
"43","Ukraine","Surface-To-Air Missile Systems
",151,1,6,20,178,18,"2026-09-02"
"44","Ukraine","Radars And Communications Equipment",109,1,14,22,146,19,"2026-09-02"
"45","Ukraine","Jammers And Deception Systems",9,0,1,2,12,20,"2026-09-02"
"46","Ukraine","Aircraft",115,0,1,4,120,21,"2026-09-02"
"47","Ukraine","Helicopters",52,0,3,3,58,22,"2026-09-02"
"48","Ukraine","Unmanned Combat Aerial Vehicles",28,0,1,0,29,23,"2026-09-02"
"49","Ukraine","Naval Ships",17,0,19,8,44,24,"2026-09-02"
"50","Ukraine","Trucks and similar vehicles",1132,19,194,38,1383,25,"2026-09-02"
