"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",10391,795,2937,676,14799,1,"2024-03-12"
"2","Russia","Tanks",1847,279,537,150,2813,2,"2024-03-12"
"3","Russia","Armoured Fighting Vehicles",853,96,268,34,1251,3,"2024-03-12"
"4","Russia","Infantry Fighting Vehicles",2547,281,620,141,3589,4,"2024-03-12"
"5","Russia","Armoured Personnel Carriers",270,26,93,18,407,5,"2024-03-12"
"6","Russia","Mine-Resistant Ambush Protected",37,1,10,5,53,6,"2024-03-12"
"7","Russia","Infantry Mobility Vehicles",169,3,51,14,237,7,"2024-03-12"
"8","Russia","Command Posts And Communications Stations",183,2,85,4,274,8,"2024-03-12"
"9","Russia","Engineering Vehicles And Equipment",240,34,152,16,442,9,"2024-03-12"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",18,4,21,1,44,10,"2024-03-12"
"11","Russia","Artillery Support Vehicles And Equipment",60,2,54,0,116,11,"2024-03-12"
"12","Russia","Towed Artillery",203,5,100,42,350,12,"2024-03-12"
"13","Russia","Self-Propelled Artillery",535,7,108,39,689,13,"2024-03-12"
"14","Russia","Multiple Rocket Launchers",269,2,54,32,357,14,"2024-03-12"
"15","Russia","Anti-Aircraft Guns",31,0,18,1,50,15,"2024-03-12"
"16","Russia","Self-Propelled Anti-Aircraft Guns",14,2,8,1,25,16,"2024-03-12"
"17","Russia","Surface-To-Air Missile Systems",155,4,24,31,214,17,"2024-03-12"
"18","Russia","Radars",40,0,10,12,62,18,"2024-03-12"
"19","Russia","Jammers And Deception Systems",57,0,8,11,76,19,"2024-03-12"
"20","Russia","Aircraft",97,0,0,8,105,20,"2024-03-12"
"21","Russia","Helicopters",103,0,2,30,135,21,"2024-03-12"
"22","Russia","Unmanned Combat Aerial Vehicles",11,0,3,0,14,22,"2024-03-12"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",196,0,140,0,336,23,"2024-03-12"
"24","Russia","Naval Ships and Submarines",16,0,0,5,21,24,"2024-03-12"
"25","Russia","Trucks, Vehicles, and Jeeps",2445,47,571,81,3144,25,"2024-03-12"
"26","Ukraine","All Types",3684,209,991,450,5334,1,"2024-03-12"
"27","Ukraine","Tanks",506,55,131,65,757,2,"2024-03-12"
"28","Ukraine","Armoured Fighting Vehicles",257,8,81,13,359,3,"2024-03-12"
"29","Ukraine","Infantry Fighting Vehicles",639,60,119,56,874,4,"2024-03-12"
"30","Ukraine","Armoured Personnel Carriers",263,34,96,28,421,5,"2024-03-12"
"31","Ukraine","Mine-Resistant Ambush Protected",144,16,11,29,200,6,"2024-03-12"
"32","Ukraine","Infantry Mobility Vehicles",260,8,117,34,419,7,"2024-03-12"
"33","Ukraine","Command Posts And Communications Stations",14,0,4,0,18,8,"2024-03-12"
"34","Ukraine","Engineering Vehicles And Equipment",93,8,26,21,148,9,"2024-03-12"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2024-03-12"
"36","Ukraine","Artillery Support Vehicles And Equipment",13,0,13,0,26,11,"2024-03-12"
"37","Ukraine","Towed Artillery",101,2,18,66,187,12,"2024-03-12"
"38","Ukraine","Self-Propelled Artillery",215,0,24,68,307,13,"2024-03-12"
"39","Ukraine","Multiple Rocket Launchers",37,0,9,12,58,14,"2024-03-12"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2024-03-12"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",5,1,3,1,10,16,"2024-03-12"
"42","Ukraine","Surface-To-Air Missile Systems
",115,1,6,16,138,17,"2024-03-12"
"43","Ukraine","Radars And Communications Equipment",73,1,12,12,98,18,"2024-03-12"
"44","Ukraine","Jammers And Deception Systems",4,0,1,1,6,19,"2024-03-12"
"45","Ukraine","Aircraft",79,0,1,1,81,20,"2024-03-12"
"46","Ukraine","Helicopters",34,0,3,1,38,21,"2024-03-12"
"47","Ukraine","Unmanned Combat Aerial Vehicles",26,0,1,0,27,22,"2024-03-12"
"48","Ukraine","Reconnaissance Unmanned Aerial Vehicles",168,0,100,1,269,23,"2024-03-12"
"49","Ukraine","Naval Ships",9,0,17,3,29,24,"2024-03-12"
"50","Ukraine","Trucks, Vehicles, and Jeeps",621,14,182,22,839,25,"2024-03-12"
