"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",3454,309,1433,125,5321,1,"2022-08-22"
"2","Russia","Tanks",594,51,287,38,970,2,"2022-08-22"
"3","Russia","Armoured Fighting Vehicles",343,29,123,6,501,3,"2022-08-22"
"4","Russia","Infantry Fighting Vehicles",706,72,260,22,1060,4,"2022-08-22"
"5","Russia","Armoured Personnel Carriers",73,10,56,3,142,5,"2022-08-22"
"6","Russia","Mine-Resistant Ambush Protected",15,2,9,4,30,6,"2022-08-22"
"7","Russia","Infantry Mobility Vehicles",80,1,31,2,114,7,"2022-08-22"
"8","Russia","Command Posts And Communications Stations",64,8,42,0,114,8,"2022-08-22"
"9","Russia","Engineering Vehicles And Equipment",72,38,70,3,183,9,"2022-08-22"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",8,5,9,0,22,10,"2022-08-22"
"11","Russia","Heavy Mortars",7,0,8,0,15,11,"2022-08-22"
"12","Russia","Artillery Support Vehicles And Equipment",28,2,23,0,53,12,"2022-08-22"
"13","Russia","Towed Artillery",24,5,42,5,76,13,"2022-08-22"
"14","Russia","Self-Propelled Artillery",90,14,51,6,161,14,"2022-08-22"
"15","Russia","Multiple Rocket Launchers",62,2,27,1,92,15,"2022-08-22"
"16","Russia","Anti-Aircraft Guns",2,0,5,0,7,16,"2022-08-22"
"17","Russia","Self-Propelled Anti-Aircraft Guns",9,3,6,0,18,17,"2022-08-22"
"18","Russia","Surface-To-Air Missile Systems",35,8,21,2,66,18,"2022-08-22"
"19","Russia","Radars",7,0,7,0,14,19,"2022-08-22"
"20","Russia","Jammers And Deception Systems",9,0,3,1,13,20,"2022-08-22"
"21","Russia","Aircraft",50,0,0,2,52,21,"2022-08-22"
"22","Russia","Helicopters",49,0,1,0,50,22,"2022-08-22"
"23","Russia","Unmanned Aerial Vehicles",61,0,55,0,116,23,"2022-08-22"
"24","Russia","Naval Ships",8,0,0,3,11,24,"2022-08-22"
"25","Russia","Logistics Trains",3,0,0,0,3,25,"2022-08-22"
"26","Russia","Trucks, Vehicles and Jeeps",1051,60,298,28,1437,26,"2022-08-22"
"27","Ukraine","All Types",840,36,605,36,1517,1,"2022-08-22"
"28","Ukraine","Tanks",124,7,104,5,240,2,"2022-08-22"
"29","Ukraine","Armoured Fighting Vehicles",71,2,58,0,131,3,"2022-08-22"
"30","Ukraine","Infantry Fighting Vehicles",132,12,62,4,210,4,"2022-08-22"
"31","Ukraine","Armoured Personnel Carriers",48,2,45,1,96,5,"2022-08-22"
"32","Ukraine","Mine-Resistant Ambush Protected",2,0,2,1,5,6,"2022-08-22"
"33","Ukraine","Infantry Mobility Vehicles",51,1,76,2,130,7,"2022-08-22"
"34","Ukraine","Command Posts And Communications Stations",4,0,3,0,7,8,"2022-08-22"
"35","Ukraine","Engineering Vehicles And Equipment",10,0,13,0,23,9,"2022-08-22"
"36","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,8,0,17,10,"2022-08-22"
"37","Ukraine","Artillery Support Vehicles And Equipment",5,0,6,1,12,11,"2022-08-22"
"38","Ukraine","Towed Artillery",31,3,11,6,51,12,"2022-08-22"
"39","Ukraine","Self-Propelled Artillery",26,1,17,9,53,13,"2022-08-22"
"40","Ukraine","Multiple Rocket Launchers",16,0,6,0,22,14,"2022-08-22"
"41","Ukraine","Anti-Aircraft Guns",0,0,3,0,3,15,"2022-08-22"
"42","Ukraine","Self-Propelled Anti-Aircraft Guns
",0,0,2,0,2,16,"2022-08-22"
"43","Ukraine","Surface-To-Air Missile Systems
",37,1,6,0,44,17,"2022-08-22"
"44","Ukraine","Radars And Communications Equipment",12,1,6,2,21,18,"2022-08-22"
"45","Ukraine","Jammers And Deception Systems",0,0,1,0,1,19,"2022-08-22"
"46","Ukraine","Aircraft",40,0,1,0,41,20,"2022-08-22"
"47","Ukraine","Helicopters",10,0,3,0,13,21,"2022-08-22"
"48","Ukraine","Unmanned Aerial Vehicles",24,0,9,0,33,22,"2022-08-22"
"49","Ukraine","Naval Ships",6,0,13,0,19,23,"2022-08-22"
"50","Ukraine","Trucks, Vehicles and Jeeps",181,5,150,6,342,24,"2022-08-22"
