"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",8397,458,2882,491,12228,1,"2023-09-23"
"2","Russia","Tanks",1515,136,551,129,2331,2,"2023-09-23"
"3","Russia","Armoured Fighting Vehicles",647,36,268,27,978,3,"2023-09-23"
"4","Russia","Infantry Fighting Vehicles",1921,153,613,110,2797,4,"2023-09-23"
"5","Russia","Armoured Personnel Carriers",237,15,91,9,352,5,"2023-09-23"
"6","Russia","Mine-Resistant Ambush Protected",34,1,9,4,48,6,"2023-09-23"
"7","Russia","Infantry Mobility Vehicles",149,2,51,6,208,7,"2023-09-23"
"8","Russia","Command Posts And Communications Stations",164,2,83,2,251,8,"2023-09-23"
"9","Russia","Engineering Vehicles And Equipment",169,40,125,9,343,9,"2023-09-23"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",17,4,19,1,41,10,"2023-09-23"
"11","Russia","Artillery Support Vehicles And Equipment",53,2,52,0,107,11,"2023-09-23"
"12","Russia","Towed Artillery",172,5,97,29,303,12,"2023-09-23"
"13","Russia","Self-Propelled Artillery",387,7,107,31,532,13,"2023-09-23"
"14","Russia","Multiple Rocket Launchers",199,2,52,18,271,14,"2023-09-23"
"15","Russia","Anti-Aircraft Guns",3,0,14,0,17,15,"2023-09-23"
"16","Russia","Self-Propelled Anti-Aircraft Guns",14,2,8,1,25,16,"2023-09-23"
"17","Russia","Surface-To-Air Missile Systems",115,4,24,23,166,17,"2023-09-23"
"18","Russia","Radars",29,0,9,4,42,18,"2023-09-23"
"19","Russia","Jammers And Deception Systems",41,0,7,6,54,19,"2023-09-23"
"20","Russia","Aircraft",83,0,0,8,91,20,"2023-09-23"
"21","Russia","Helicopters",91,0,2,12,105,21,"2023-09-23"
"22","Russia","Unmanned Combat Aerial Vehicles",11,0,3,0,14,22,"2023-09-23"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",163,0,127,0,290,23,"2023-09-23"
"24","Russia","Naval Ships and Submarines",11,0,0,5,16,24,"2023-09-23"
"25","Russia","Trucks, Vehicles, and Jeeps",2170,51,569,52,2842,25,"2023-09-23"
"26","Ukraine","All Types",3020,153,957,345,4475,1,"2023-09-23"
"27","Ukraine","Tanks",427,30,142,53,652,2,"2023-09-23"
"28","Ukraine","Armoured Fighting Vehicles",230,8,80,9,327,3,"2023-09-23"
"29","Ukraine","Infantry Fighting Vehicles",534,51,116,49,750,4,"2023-09-23"
"30","Ukraine","Armoured Personnel Carriers",206,21,92,25,344,5,"2023-09-23"
"31","Ukraine","Mine-Resistant Ambush Protected",110,17,8,23,158,6,"2023-09-23"
"32","Ukraine","Infantry Mobility Vehicles",223,6,114,30,373,7,"2023-09-23"
"33","Ukraine","Command Posts And Communications Stations",13,0,4,0,17,8,"2023-09-23"
"34","Ukraine","Engineering Vehicles And Equipment",43,5,25,9,82,9,"2023-09-23"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2023-09-23"
"36","Ukraine","Artillery Support Vehicles And Equipment",10,0,13,0,23,11,"2023-09-23"
"37","Ukraine","Towed Artillery",89,2,18,51,160,12,"2023-09-23"
"38","Ukraine","Self-Propelled Artillery",150,0,23,47,220,13,"2023-09-23"
"39","Ukraine","Multiple Rocket Launchers",32,0,9,9,50,14,"2023-09-23"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2023-09-23"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",2,1,3,1,7,16,"2023-09-23"
"42","Ukraine","Surface-To-Air Missile Systems
",107,1,6,14,128,17,"2023-09-23"
"43","Ukraine","Radars And Communications Equipment",60,1,11,8,80,18,"2023-09-23"
"44","Ukraine","Jammers And Deception Systems",3,0,1,0,4,19,"2023-09-23"
"45","Ukraine","Aircraft",70,0,1,1,72,20,"2023-09-23"
"46","Ukraine","Helicopters",30,0,3,2,35,21,"2023-09-23"
"47","Ukraine","Unmanned Combat Aerial Vehicles",25,0,0,0,25,22,"2023-09-23"
"48","Ukraine","Reconnaissance Unmanned Aerial Vehicles",102,0,69,1,172,23,"2023-09-23"
"49","Ukraine","Naval Ships",9,0,17,1,27,24,"2023-09-23"
"50","Ukraine","Trucks, Vehicles, and Jeeps",538,12,182,18,750,25,"2023-09-23"
