"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",18527,1221,3158,938,23844,1,"2026-01-02"
"2","Russia","Losses excluding Recon Drones, UGVs, and Trucks - 18618, of which: destroyed: 14366, damaged: 829, abandoned: 1165, captured: 2258",14366,1165,2258,829,18618,2,"2026-01-02"
"3","Russia","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 13827, of which: destroyed: 10839, damaged: 377, abandoned: 1061, captured: 1550",10839,1061,1550,377,13827,3,"2026-01-02"
"4","Russia","Tanks",3212,400,538,158,4308,4,"2026-01-02"
"5","Russia","Armoured Fighting Vehicles",1934,126,275,38,2373,5,"2026-01-02"
"6","Russia","Infantry Fighting Vehicles",5081,491,632,158,6362,6,"2026-01-02"
"7","Russia","Armoured Personnel Carriers",567,43,94,18,722,7,"2026-01-02"
"8","Russia","Mine-Resistant Ambush Protected",45,1,11,5,62,8,"2026-01-02"
"9","Russia","Infantry Mobility Vehicles",333,12,52,18,415,9,"2026-01-02"
"10","Russia","Command Posts And Communications Stations",217,4,86,5,312,10,"2026-01-02"
"11","Russia","Engineering Vehicles And Equipment",438,63,155,50,706,11,"2026-01-02"
"12","Russia","Unmanned Ground Vehicles",33,0,0,1,34,12,"2026-01-02"
"13","Russia","Self-Propelled Anti-Tank Missile Systems",22,4,20,1,47,13,"2026-01-02"
"14","Russia","Artillery and Missile Support Vehicles And Equipment",109,1,60,2,172,14,"2026-01-02"
"15","Russia","Towed Artillery",339,5,99,102,545,15,"2026-01-02"
"16","Russia","Self-Propelled Artillery",825,7,108,53,993,16,"2026-01-02"
"17","Russia","Rocket and Missile Artillery",444,2,54,45,545,17,"2026-01-02"
"18","Russia","Anti-Aircraft Guns",46,0,19,1,66,18,"2026-01-02"
"19","Russia","Self-Propelled Anti-Aircraft Guns",17,2,7,2,28,19,"2026-01-02"
"20","Russia","Surface-To-Air Missile Systems",277,4,24,63,368,20,"2026-01-02"
"21","Russia","Radars",70,0,10,32,112,21,"2026-01-02"
"22","Russia","Jammers And Deception Systems",70,0,9,13,92,22,"2026-01-02"
"23","Russia","Aircraft",150,0,0,24,174,23,"2026-01-02"
"24","Russia","Helicopters",132,0,2,32,166,24,"2026-01-02"
"25","Russia","Unmanned Combat Aerial Vehicles",17,0,3,1,21,25,"2026-01-02"
"26","Russia","Reconnaissance Unmanned Aerial Vehicles",449,1,319,0,769,26,"2026-01-02"
"27","Russia","Naval Ships and Submarines",21,0,0,8,29,27,"2026-01-02"
"28","Russia","Trucks, Vehicles, Jeeps, and Trains",3679,55,581,108,4423,28,"2026-01-02"
"29","Ukraine","All Types",8373,616,1399,616,11004,1,"2026-01-02"
"30","Ukraine","Losses excluding Recon Drones, UGVs, and Trucks - 9049, of which: destroyed: 6899, damaged: 575, abandoned: 594, captured: 981",6899,594,981,575,9049,2,"2026-01-02"
"31","Ukraine","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 5473, of which: destroyed: 4142, damaged: 247, abandoned: 458, captured: 626",4142,458,626,247,5473,3,"2026-01-02"
"32","Ukraine","Tanks",1038,100,149,84,1371,4,"2026-01-02"
"33","Ukraine","Armoured Fighting Vehicles",386,15,86,16,503,5,"2026-01-02"
"34","Ukraine","Infantry Fighting Vehicles",1141,143,167,67,1518,6,"2026-01-02"
"35","Ukraine","Armoured Personnel Carriers",919,130,160,40,1249,7,"2026-01-02"
"36","Ukraine","Mine-Resistant Ambush Protected",658,70,64,40,832,8,"2026-01-02"
"37","Ukraine","Infantry Mobility Vehicles",1133,87,173,51,1444,9,"2026-01-02"
"38","Ukraine","Command Posts And Communications Stations",60,11,10,0,81,10,"2026-01-02"
"39","Ukraine","Engineering Vehicles And Equipment",177,31,36,25,269,11,"2026-01-02"
"40","Ukraine","Unmanned Ground Vehicles",112,4,1,2,119,12,"2026-01-02"
"41","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,1,19,13,"2026-01-02"
"42","Ukraine","Artillery and Missile Support Vehicles And Equipment",22,0,13,0,35,14,"2026-01-02"
"43","Ukraine","Towed Artillery",150,3,22,84,259,15,"2026-01-02"
"44","Ukraine","Self-Propelled Artillery",640,0,26,85,751,16,"2026-01-02"
"45","Ukraine","Rocket and Missile Artillery",71,0,9,19,99,17,"2026-01-02"
"46","Ukraine","Anti-Aircraft Guns",1,0,7,0,8,18,"2026-01-02"
"47","Ukraine","Self-Propelled Anti-Aircraft Guns",37,1,4,5,47,19,"2026-01-02"
"48","Ukraine","Surface-To-Air Missile Systems
",150,1,6,19,176,20,"2026-01-02"
"49","Ukraine","Radars And Communications Equipment",106,1,14,22,143,21,"2026-01-02"
"50","Ukraine","Jammers And Deception Systems",6,0,1,2,9,22,"2026-01-02"
"51","Ukraine","Aircraft",107,0,1,4,112,23,"2026-01-02"
"52","Ukraine","Helicopters",47,0,3,3,53,24,"2026-01-02"
"53","Ukraine","Unmanned Combat Aerial Vehicles",28,0,1,0,29,25,"2026-01-02"
"54","Ukraine","Reconnaissance Unmanned Aerial Vehicles",337,0,212,1,550,26,"2026-01-02"
"55","Ukraine","Naval Ships",15,0,19,8,42,27,"2026-01-02"
"56","Ukraine","Trucks, Vehicles, and Jeeps",1025,18,205,38,1286,28,"2026-01-02"
