"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",36.12516,140.12489,326.93,0.66,0.73,"2025-02-09",234,"N20","nominal","2.0NRT",284.24,3.89,"D"
"2",36.36344,139.53873,344.98,0.69,0.74,"2025-02-09",234,"N20","nominal","2.0NRT",286.54,9.14,"D"
"3",36.808,140.04243,353.51,0.63,0.72,"2025-02-09",234,"N20","nominal","2.0NRT",276.4,10.45,"D"
"4",36.80569,140.03871,354.26,0.63,0.72,"2025-02-09",234,"N20","nominal","2.0NRT",277.31,12.53,"D"
"5",71.25754,72.07561,324.51,0.44,0.63,"2025-02-09",249,"N20","nominal","2.0NRT",262.4,2.09,"N"
"6",26.42869,118.41766,350.45,0.74,0.76,"2025-02-09",412,"N20","nominal","2.0NRT",288.49,36.86,"D"
"7",26.4313,118.42737,355.95,0.74,0.76,"2025-02-09",412,"N20","low","2.0NRT",282.5,37.55,"D"
"8",26.42787,118.41712,349.38,0.74,0.76,"2025-02-09",412,"N20","nominal","2.0NRT",287.74,28.82,"D"
"9",26.43063,118.42713,356.02,0.74,0.76,"2025-02-09",412,"N20","low","2.0NRT",283.76,28.82,"D"
"10",27.11383,118.43143,340.66,0.71,0.75,"2025-02-09",412,"N20","nominal","2.0NRT",281.68,6.94,"D"
"11",28.21167,120.46481,342.19,0.51,0.66,"2025-02-09",412,"N20","nominal","2.0NRT",282.71,5.67,"D"
"12",28.20822,120.46608,336.89,0.51,0.66,"2025-02-09",412,"N20","nominal","2.0NRT",284.13,5.19,"D"
"13",27.4975,117.4723,340.08,0.79,0.78,"2025-02-09",412,"N20","nominal","2.0NRT",280.18,10.31,"D"
"14",27.49427,117.47323,335.55,0.79,0.78,"2025-02-09",412,"N20","nominal","2.0NRT",279.91,7.78,"D"
"15",27.49193,117.465,325.37,0.79,0.78,"2025-02-09",412,"N20","nominal","2.0NRT",281.18,7.78,"D"
"16",28.31111,118.27309,367,0.68,0.74,"2025-02-09",412,"N20","high","2.0NRT",290.55,32.24,"D"
"17",29.15683,120.96323,342.82,0.45,0.63,"2025-02-09",412,"N20","nominal","2.0NRT",284.02,3.19,"D"
"18",31.37236,131.00185,331.52,0.39,0.36,"2025-02-09",412,"N20","nominal","2.0NRT",288.17,6.42,"D"
"19",31.37568,131.0011,335.71,0.39,0.36,"2025-02-09",412,"N20","nominal","2.0NRT",292.23,6.42,"D"
"20",31.38629,131.00302,344.45,0.39,0.36,"2025-02-09",412,"N20","nominal","2.0NRT",289.74,5.76,"D"
"21",31.38961,131.00227,337.49,0.39,0.36,"2025-02-09",412,"N20","nominal","2.0NRT",287.84,5.76,"D"
"22",31.77213,131.11517,334.62,0.39,0.36,"2025-02-09",412,"N20","nominal","2.0NRT",287.61,1.86,"D"
"23",28.68419,117.01133,346.24,0.79,0.78,"2025-02-09",412,"N20","nominal","2.0NRT",281.05,9.84,"D"
