"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",45.41987,27.96514,295.84,0.51,0.49,"2022-05-11",48,1,"nominal","2.0NRT",274.82,0.71,"N"
"2",43.23327,27.59578,295.37,0.56,0.52,"2022-05-11",48,1,"nominal","2.0NRT",278.57,1.18,"N"
"3",41.26747,31.42357,308.27,0.49,0.65,"2022-05-11",50,1,"nominal","2.0NRT",282.6,1.48,"N"
"4",41.26586,31.42892,297.09,0.49,0.65,"2022-05-11",50,1,"nominal","2.0NRT",283.08,1.48,"N"
"5",41.2579,31.41228,318.92,0.49,0.65,"2022-05-11",50,1,"nominal","2.0NRT",279.63,1.9,"N"
"6",40.76427,32.2167,295.15,0.56,0.68,"2022-05-11",50,1,"nominal","2.0NRT",274.01,0.77,"N"
"7",40.75792,29.76121,297.51,0.42,0.61,"2022-05-11",50,1,"nominal","2.0NRT",283.28,0.99,"N"
"8",41.02327,28.55405,301.16,0.36,0.57,"2022-05-11",50,1,"nominal","2.0NRT",281.39,0.61,"N"
"9",41.02213,28.55822,296.62,0.36,0.57,"2022-05-11",50,1,"nominal","2.0NRT",282.98,0.77,"N"
"10",41.0169,27.96227,299.73,0.34,0.56,"2022-05-11",50,1,"nominal","2.0NRT",281,0.76,"N"
"11",40.18678,29.22432,295.43,0.41,0.61,"2022-05-11",50,1,"nominal","2.0NRT",281.12,0.49,"N"
"12",39.86621,26.24599,298.43,0.59,0.53,"2022-05-11",50,1,"nominal","2.0NRT",283.06,1.33,"N"
"13",38.75451,26.95182,299.37,0.34,0.56,"2022-05-11",50,1,"nominal","2.0NRT",269.58,0.53,"N"
"14",30.89819,27.3438,295.76,0.57,0.69,"2022-05-11",52,1,"nominal","2.0NRT",273.33,0.68,"N"
"15",30.81287,27.31214,298.66,0.57,0.69,"2022-05-11",52,1,"nominal","2.0NRT",271.86,0.54,"N"
"16",30.77286,27.10292,299.01,0.56,0.69,"2022-05-11",52,1,"nominal","2.0NRT",269.54,1.43,"N"
"17",30.75922,27.10415,329.24,0.56,0.69,"2022-05-11",52,1,"nominal","2.0NRT",271.8,2.49,"N"
"18",30.76076,27.09856,295.67,0.56,0.69,"2022-05-11",52,1,"nominal","2.0NRT",270.39,2.49,"N"
"19",30.76078,27.10491,329.31,0.56,0.69,"2022-05-11",52,1,"nominal","2.0NRT",272.18,3.05,"N"
"20",30.75587,26.97539,297.69,0.55,0.68,"2022-05-11",52,1,"nominal","2.0NRT",267.69,0.96,"N"
"21",30.72747,27.05609,297.87,0.56,0.69,"2022-05-11",52,1,"nominal","2.0NRT",271.41,0.77,"N"
"22",30.53673,26.082,325.69,0.5,0.65,"2022-05-11",52,1,"nominal","2.0NRT",262.59,2.75,"N"
"23",29.65819,28.35906,320.24,0.7,0.75,"2022-05-11",52,1,"nominal","2.0NRT",282.64,2.57,"N"
"24",29.65666,28.35894,325.26,0.7,0.75,"2022-05-11",52,1,"nominal","2.0NRT",283.17,3.74,"N"
"25",60.74676,33.70377,314.65,0.48,0.4,"2022-05-11",43,1,"nominal","2.0NRT",272.57,1.4,"N"
"26",59.13887,37.81194,298.84,0.46,0.47,"2022-05-11",43,1,"nominal","2.0NRT",263.53,0.98,"N"
"27",59.13311,37.79665,339.44,0.46,0.47,"2022-05-11",43,1,"nominal","2.0NRT",273.42,7.72,"N"
"28",59.1351,37.78944,307.69,0.46,0.47,"2022-05-11",43,1,"nominal","2.0NRT",262.84,7.72,"N"
"29",59.13123,37.78542,298.12,0.46,0.47,"2022-05-11",43,1,"nominal","2.0NRT",263.51,7.72,"N"
"30",59.12924,37.79262,314.52,0.46,0.47,"2022-05-11",43,1,"nominal","2.0NRT",264.76,7.72,"N"
"31",59.53234,34.14459,314.04,0.53,0.42,"2022-05-11",43,1,"nominal","2.0NRT",276.88,2.03,"N"
"32",59.52264,34.16708,303.32,0.53,0.42,"2022-05-11",43,1,"nominal","2.0NRT",281.3,1.75,"N"
"33",59.53001,34.14495,313.15,0.53,0.42,"2022-05-11",43,1,"nominal","2.0NRT",278.13,2.93,"N"
"34",59.5239,34.17078,303.64,0.53,0.42,"2022-05-11",43,1,"nominal","2.0NRT",279.32,1.41,"N"
"35",58.6151,31.2334,324.12,0.47,0.4,"2022-05-11",43,1,"nominal","2.0NRT",283.49,3.79,"N"
"36",56.24365,30.39148,295.3,0.5,0.41,"2022-05-11",45,1,"nominal","2.0NRT",271.31,0.55,"N"
"37",54.44274,32.09698,310.1,0.42,0.45,"2022-05-11",45,1,"nominal","2.0NRT",270.11,1.84,"N"
"38",52.84689,29.99326,333.55,0.39,0.44,"2022-05-11",45,1,"nominal","2.0NRT",278.79,3.26,"N"
"39",52.84822,29.98775,300.68,0.39,0.44,"2022-05-11",45,1,"nominal","2.0NRT",274.93,2.42,"N"
"40",52.84604,29.99255,335.95,0.4,0.44,"2022-05-11",45,1,"nominal","2.0NRT",278.4,5.44,"N"
"41",48.99006,38.40996,295.7,0.56,0.69,"2022-05-11",45,1,"nominal","2.0NRT",272.01,0.68,"N"
"42",48.98636,38.40641,295.8,0.56,0.69,"2022-05-11",45,1,"nominal","2.0NRT",270.69,1.26,"N"
"43",48.85215,38.30386,309.22,0.56,0.69,"2022-05-11",45,1,"nominal","2.0NRT",271.52,1.51,"N"
"44",48.86848,38.09583,298.38,0.55,0.68,"2022-05-11",45,1,"nominal","2.0NRT",271.43,1.12,"N"
"45",48.70625,38.3785,296.84,0.57,0.69,"2022-05-11",45,1,"nominal","2.0NRT",270.92,0.78,"N"
"46",51.13578,29.74591,305.07,0.43,0.46,"2022-05-11",45,1,"nominal","2.0NRT",274.15,1.17,"N"
"47",51.14975,29.40015,300.14,0.42,0.45,"2022-05-11",45,1,"nominal","2.0NRT",278.85,1.37,"N"
"48",51.08137,29.68453,296.7,0.43,0.46,"2022-05-11",45,1,"nominal","2.0NRT",273.29,0.82,"N"
"49",51.14452,29.40336,297.89,0.42,0.45,"2022-05-11",45,1,"nominal","2.0NRT",277.82,1.37,"N"
"50",51.14197,29.39534,299.24,0.42,0.45,"2022-05-11",45,1,"nominal","2.0NRT",277.92,1.46,"N"
"51",51.13269,29.4154,295.13,0.42,0.45,"2022-05-11",45,1,"nominal","2.0NRT",274.63,0.7,"N"
"52",49.58208,34.63165,297.06,0.38,0.58,"2022-05-11",45,1,"nominal","2.0NRT",273.6,0.4,"N"
"53",48.22589,38.23777,298.39,0.59,0.7,"2022-05-11",45,1,"nominal","2.0NRT",274.08,0.92,"N"
"54",48.2236,38.23755,298.64,0.59,0.7,"2022-05-11",45,1,"nominal","2.0NRT",275.5,1.44,"N"
"55",50.54475,26.26032,309.56,0.5,0.41,"2022-05-11",45,1,"nominal","2.0NRT",280.45,2.22,"N"
"56",47.86776,35.15814,298.2,0.45,0.63,"2022-05-11",45,1,"nominal","2.0NRT",278.15,1.56,"N"
"57",47.56149,35.78766,310.76,0.49,0.65,"2022-05-11",45,1,"nominal","2.0NRT",276.67,1.7,"N"
"58",47.62918,34.32285,309.93,0.42,0.61,"2022-05-11",48,1,"nominal","2.0NRT",276.43,2.09,"N"
"59",67.41549,135.56184,333.33,0.5,0.41,"2022-05-11",211,1,"nominal","2.0NRT",278.95,3.83,"D"
"60",50.06092,136.98874,347.12,0.71,0.75,"2022-05-11",209,1,"nominal","2.0NRT",298.51,6.37,"D"
"61",50.05759,136.98013,326.52,0.71,0.75,"2022-05-11",209,1,"low","2.0NRT",298.56,6.37,"D"
"62",50.11463,137.04405,331.2,0.71,0.75,"2022-05-11",209,1,"nominal","2.0NRT",297.04,61.93,"D"
"63",50.12388,137.0471,367,0.7,0.75,"2022-05-11",209,1,"high","2.0NRT",298.53,61.93,"D"
"64",50.11727,137.02986,329.46,0.71,0.75,"2022-05-11",209,1,"nominal","2.0NRT",298.17,35.87,"D"
"65",50.13322,137.05042,333.53,0.7,0.75,"2022-05-11",209,1,"nominal","2.0NRT",296.16,13.24,"D"
"66",50.12986,137.04161,338.02,0.7,0.75,"2022-05-11",209,1,"nominal","2.0NRT",296.08,11.44,"D"
"67",50.12566,137.04805,367,0.7,0.75,"2022-05-11",209,1,"high","2.0NRT",296.49,31.38,"D"
"68",50.11894,137.03075,330.78,0.71,0.75,"2022-05-11",209,1,"nominal","2.0NRT",297.64,110.7,"D"
"69",50.13501,137.05124,329.01,0.7,0.75,"2022-05-11",209,1,"nominal","2.0NRT",295.36,31.38,"D"
"70",50.14427,137.05421,328.98,0.7,0.75,"2022-05-11",209,1,"nominal","2.0NRT",295.09,9.61,"D"
"71",50.14682,137.0399,325.57,0.7,0.75,"2022-05-11",209,1,"nominal","2.0NRT",291.96,8.56,"D"
"72",50.01636,136.57912,338.06,0.74,0.76,"2022-05-11",209,1,"nominal","2.0NRT",290.3,11.04,"D"
"73",50.01286,136.57018,339.79,0.74,0.76,"2022-05-11",209,1,"nominal","2.0NRT",289.63,8.94,"D"
"74",50.03107,136.55328,327.81,0.74,0.76,"2022-05-11",209,1,"nominal","2.0NRT",291.77,7.96,"D"
"75",51.04948,136.95537,333.03,0.65,0.73,"2022-05-11",209,1,"nominal","2.0NRT",294.32,4.13,"D"
"76",61.64276,129.34869,329.11,0.4,0.6,"2022-05-11",213,1,"nominal","2.0NRT",284.22,2.69,"D"
"77",48.68227,134.92146,331.09,0.38,0.36,"2022-05-11",347,1,"nominal","2.0NRT",286,2.58,"D"
"78",48.40086,133.08978,329.43,0.39,0.36,"2022-05-11",347,1,"nominal","2.0NRT",283.08,4.09,"D"
"79",48.4,133.08463,331.56,0.39,0.36,"2022-05-11",347,1,"nominal","2.0NRT",285.54,3.3,"D"
"80",48.37666,132.94466,326.49,0.39,0.36,"2022-05-11",347,1,"nominal","2.0NRT",282.35,2.46,"D"
"81",48.37993,132.94342,330.96,0.39,0.36,"2022-05-11",347,1,"nominal","2.0NRT",282.09,2.66,"D"
"82",48.38407,132.94736,326.6,0.39,0.36,"2022-05-11",347,1,"nominal","2.0NRT",281.69,2.66,"D"
"83",48.3832,132.94217,332.65,0.39,0.36,"2022-05-11",347,1,"nominal","2.0NRT",280.69,2.66,"D"
"84",48.81892,135.38979,345.41,0.39,0.36,"2022-05-11",347,1,"nominal","2.0NRT",283.21,4.13,"D"
"85",48.8222,135.3887,342.85,0.39,0.36,"2022-05-11",347,1,"nominal","2.0NRT",293.39,20.47,"D"
"86",48.46815,133.06198,341.86,0.39,0.36,"2022-05-11",347,1,"nominal","2.0NRT",279.38,5.17,"D"
"87",49.04855,136.3562,337.62,0.4,0.37,"2022-05-11",347,1,"nominal","2.0NRT",297.45,3.07,"D"
"88",48.69343,132.8616,326.53,0.39,0.36,"2022-05-11",347,1,"nominal","2.0NRT",275.73,4.37,"D"
"89",48.71605,132.85654,334.97,0.39,0.36,"2022-05-11",347,1,"nominal","2.0NRT",273.3,3.53,"D"
"90",48.72194,132.87091,326.94,0.39,0.36,"2022-05-11",347,1,"nominal","2.0NRT",272.7,2.39,"D"
"91",48.71931,132.85529,334.14,0.39,0.36,"2022-05-11",347,1,"nominal","2.0NRT",273.63,3.53,"D"
"92",48.73436,132.88281,338.12,0.39,0.36,"2022-05-11",347,1,"nominal","2.0NRT",274.22,7.54,"D"
"93",48.73763,132.88156,344.09,0.39,0.36,"2022-05-11",347,1,"nominal","2.0NRT",278.8,7.54,"D"
"94",48.74176,132.88553,326.26,0.39,0.36,"2022-05-11",347,1,"nominal","2.0NRT",275.09,2.69,"D"
"95",48.74089,132.88033,345.08,0.39,0.36,"2022-05-11",347,1,"nominal","2.0NRT",279.2,21.45,"D"
"96",48.74503,132.88428,325.46,0.39,0.36,"2022-05-11",347,1,"nominal","2.0NRT",272.63,2.69,"D"
"97",48.74415,132.87906,348.88,0.39,0.36,"2022-05-11",347,1,"nominal","2.0NRT",287.43,21.45,"D"
"98",48.74742,132.87782,330.78,0.39,0.36,"2022-05-11",347,1,"nominal","2.0NRT",273.59,2.68,"D"
"99",48.99568,133.98795,340.91,0.38,0.36,"2022-05-11",347,1,"nominal","2.0NRT",280.93,3.85,"D"
"100",48.99813,133.9816,343.26,0.38,0.36,"2022-05-11",347,1,"nominal","2.0NRT",280.76,4.55,"D"
"101",49.00057,133.97527,338.63,0.38,0.36,"2022-05-11",347,1,"nominal","2.0NRT",280.97,3.36,"D"
"102",49.00624,133.98959,331.34,0.38,0.36,"2022-05-11",347,1,"nominal","2.0NRT",280.77,3.3,"D"
"103",49.00382,133.97409,338.19,0.38,0.36,"2022-05-11",347,1,"nominal","2.0NRT",279.73,3.36,"D"
"104",49.00884,133.98521,332.93,0.38,0.36,"2022-05-11",347,1,"nominal","2.0NRT",282.55,6.48,"D"
