"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",67.59688,83.24648,331.9,0.75,0.77,"2022-11-12",109,1,"nominal","2.0NRT",246.07,4.96,"N"
"2",67.59875,83.24967,324.57,0.75,0.77,"2022-11-12",109,1,"nominal","2.0NRT",244.2,4.04,"N"
"3",67.56104,83.21178,327.08,0.76,0.77,"2022-11-12",109,1,"nominal","2.0NRT",246.52,3.5,"N"
"4",67.33992,83.13251,337.27,0.78,0.78,"2022-11-12",109,1,"nominal","2.0NRT",244.36,5.09,"N"
"5",67.33943,83.12304,323.7,0.78,0.78,"2022-11-12",109,1,"nominal","2.0NRT",240.53,3.12,"N"
"6",67.28197,83.03768,334.09,0.79,0.78,"2022-11-12",109,1,"nominal","2.0NRT",246.93,7.84,"N"
"7",68.57489,80.31721,367,0.62,0.72,"2022-11-12",109,1,"high","2.0NRT",246.04,13.64,"N"
"8",68.57379,80.31953,367,0.62,0.72,"2022-11-12",109,1,"high","2.0NRT",247.53,14.74,"N"
"9",67.01785,76.19353,347.07,0.74,0.76,"2022-11-12",111,1,"nominal","2.0NRT",245.35,7.57,"N"
"10",66.96258,75.53951,335.48,0.74,0.76,"2022-11-12",111,1,"nominal","2.0NRT",242.09,20.14,"N"
"11",66.95612,75.54498,351.38,0.74,0.76,"2022-11-12",111,1,"nominal","2.0NRT",251.15,27.01,"N"
"12",66.95692,75.54742,352.18,0.74,0.76,"2022-11-12",111,1,"nominal","2.0NRT",251.89,26.5,"N"
"13",66.20538,70.99282,320.9,0.75,0.77,"2022-11-12",111,1,"nominal","2.0NRT",249.83,7.69,"N"
"14",69.26793,57.28398,320.59,0.32,0.55,"2022-11-12",111,1,"nominal","2.0NRT",272.26,1.41,"N"
"15",69.26553,57.28888,316.51,0.33,0.55,"2022-11-12",111,1,"nominal","2.0NRT",273.26,1.41,"N"
"16",67.56059,83.21344,328.68,0.73,0.76,"2022-11-12",249,1,"nominal","2.0NRT",246.28,3.6,"N"
"17",67.28336,83.0331,337.26,0.76,0.77,"2022-11-12",249,1,"nominal","2.0NRT",247.74,4.77,"N"
"18",68.41201,83.62671,352.41,0.63,0.72,"2022-11-12",249,1,"nominal","2.0NRT",247.43,7.19,"N"
"19",68.41176,83.63002,355.7,0.63,0.72,"2022-11-12",249,1,"nominal","2.0NRT",247.61,8.51,"N"
"20",68.57236,80.31389,355.93,0.64,0.72,"2022-11-12",249,1,"nominal","2.0NRT",246.04,9.25,"N"
"21",26.09895,118.52606,332.06,0.75,0.77,"2022-11-12",414,1,"nominal","2.0NRT",290.57,5.07,"D"
"22",26.1054,118.52261,356.21,0.75,0.77,"2022-11-12",414,1,"nominal","2.0NRT",292.66,14.24,"D"
"23",26.61036,118.35794,334.39,0.75,0.77,"2022-11-12",414,1,"nominal","2.0NRT",294.22,10.45,"D"
"24",26.61701,118.35531,367,0.75,0.77,"2022-11-12",414,1,"high","2.0NRT",295.11,10.45,"D"
"25",26.92352,118.64888,335.26,0.71,0.75,"2022-11-12",414,1,"nominal","2.0NRT",291.05,8.59,"D"
"26",27.00899,118.6102,337.33,0.71,0.75,"2022-11-12",414,1,"nominal","2.0NRT",292.33,12.53,"D"
