"","country","system","captured","destroyed","abandoned","damaged","total","Date"
"31","Russia","9A331 TLAR (for 9K331 Tor-M1)",1,4,1,0,6,"04/03/2022"
"32","Russia","9A331M TLAR (for 9K332 Tor-M2)",1,1,0,0,2,"04/03/2022"
"33","Russia","9A39M1-2 TEL (for Buk-M1-2)",0,2,0,0,2,"04/03/2022"
"34","Russia","9K33 Osa",2,2,2,1,7,"04/03/2022"
"35","Russia","9K35 Strela-10",3,1,3,0,7,"04/03/2022"
"36","Russia","9P149 Shturm-S ATGM carrier",2,3,3,0,8,"04/03/2022"
"37","Russia","9S18<U+041C>1(-3) (for Buk-M3)",0,1,0,0,1,"04/03/2022"
"38","Russia","9S470M1 (or variant thereof) command post (for Buk-M1/2)",0,1,0,0,1,"04/03/2022"
"39","Russia","9S932-2 intelligence, control and command vehicle (for Barnaul-T)",0,0,1,0,1,"04/03/2022"
"40","Russia","9T217 transloader (for 9K33 Osa)",1,1,0,0,2,"04/03/2022"
"41","Russia","9T452 transporter-loader (for BM-27 'Uragan' MRL)",1,3,0,0,4,"04/03/2022"
"42","Russia","An-26 transport aircraft",0,1,0,0,1,"04/03/2022"
"43","Russia","Armoured SUV",1,0,0,1,2,"04/03/2022"
"44","Russia","BAT-2 heavy engineering vehicle",0,1,0,0,1,"04/03/2022"
"45","Russia","BMD-1KSh-A command vehicle",0,1,0,0,1,"04/03/2022"
"46","Russia","BMD-2",33,30,7,2,72,"04/03/2022"
"47","Russia","BMD-4M",11,13,1,0,25,"04/03/2022"
"48","Russia","BMK-130M/BMK-150 towing and motor boat",0,0,1,0,1,"04/03/2022"
"49","Russia","BMP-1(P)",11,15,1,1,28,"04/03/2022"
"50","Russia","BMP-1Khs",3,1,0,0,4,"04/03/2022"
"51","Russia","BMP-2",34,74,14,8,130,"04/03/2022"
"52","Russia","BMP-2K",0,0,1,0,1,"04/03/2022"
"53","Russia","BMP-3",21,28,0,1,50,"04/03/2022"
"54","Russia","BRDM-2",0,1,0,0,1,"04/03/2022"
"55","Russia","BREM-1 armoured recovery vehicle",2,0,1,0,3,"04/03/2022"
"56","Russia","BREM-2 armoured recovery vehicle",1,0,0,0,1,"04/03/2022"
"57","Russia","BREM-Ch ''BREM-4'' armoured recovery vehicle",1,2,0,0,3,"04/03/2022"
"58","Russia","BREM-K armoured recovery vehicle",2,0,0,0,2,"04/03/2022"
"59","Russia","BRM-1K",1,7,0,0,8,"04/03/2022"
"60","Russia","BTR-70",0,1,0,0,1,"04/03/2022"
"61","Russia","BTR-80",24,12,6,2,44,"04/03/2022"
"62","Russia","BTR-82A",34,42,7,4,87,"04/03/2022"
"63","Russia","BTR-D",15,6,10,0,31,"04/03/2022"
"64","Russia","BTR-D APC with UR-67 mine clearing charge",1,0,0,0,1,"04/03/2022"
"65","Russia","BTR-MDM 'Rakushka'",7,0,0,1,8,"04/03/2022"
"66","Russia","BTR-ZD 'Skrezhet'",1,0,0,0,1,"04/03/2022"
"67","Russia","BTS-4A armoured recovery vehicle",1,0,0,0,1,"04/03/2022"
"68","Russia","Barnaul-T 9<U+0421>932-1 automated system for air defence units",4,0,1,0,5,"04/03/2022"
"69","Russia","Civilian KamAZ 6x6 converted for military use",1,1,0,0,2,"04/03/2022"
"70","Russia","E95M target drone (likely used as unmanned bait in order for Ukraine to reveal the location of air defence systems)",1,0,0,0,1,"04/03/2022"
"71","Russia","Eleron-3 reconnaissance UAV",4,0,0,0,4,"04/03/2022"
"72","Russia","Fara ground surveillance radar",1,0,0,0,1,"04/03/2022"
"73","Russia","Forpost reconnaissance UAV",0,1,0,0,1,"04/03/2022"
"74","Russia","Fuel train",0,2,0,0,2,"04/03/2022"
"75","Russia","GAZ Sobol",0,1,1,0,2,"04/03/2022"
"76","Russia","GAZ Tigr",0,0,1,0,1,"04/03/2022"
"77","Russia","GAZ Tigr-M",20,28,3,5,56,"04/03/2022"
"78","Russia","GAZ-3308",0,0,3,0,3,"04/03/2022"
"79","Russia","GAZ-3344-20 'Aleut' articulated tracked carrier",0,1,0,0,1,"04/03/2022"
"80","Russia","GAZ-66",4,3,1,0,8,"04/03/2022"
"81","Russia","GMZ-3 minelayer",1,0,0,0,1,"04/03/2022"
"82","Russia","IMR-2 combat engineering vehicle",3,2,2,0,7,"04/03/2022"
"83","Russia","Iveco LMV 'Rys'",3,16,1,2,22,"04/03/2022"
"84","Russia","K-53949 'Linza'",1,0,0,0,1,"04/03/2022"
"85","Russia","K-53949 'Typhoon-K'",2,3,1,0,6,"04/03/2022"
"86","Russia","Ka-52 'Alligator' attack helicopter",1,5,1,3,10,"04/03/2022"
"87","Russia","KamAZ 4x4",3,2,1,0,6,"04/03/2022"
"88","Russia","KamAZ 6x6",79,96,20,14,209,"04/03/2022"
"89","Russia","KamAZ 8x8",1,3,0,0,4,"04/03/2022"
"90","Russia","KamAZ Avtozaks",1,3,1,0,5,"04/03/2022"
"91","Russia","KamAZ with armoured cabin",2,1,2,0,5,"04/03/2022"
"92","Russia","KamAZ-5350 with EOV-3523 excavator",4,2,0,0,6,"04/03/2022"
"93","Russia","KamAZ-5350 with KS-45719-7M crane",0,2,0,0,2,"04/03/2022"
"94","Russia","KamAZ-5350 with crane",0,1,0,0,1,"04/03/2022"
"95","Russia","KamAZ-6350 8x8 artillery tractor",0,3,0,2,5,"04/03/2022"
"96","Russia","KamAZ-63968 'Typhoon'",2,6,2,0,10,"04/03/2022"
"97","Russia","KrAZ-255B",2,1,0,0,3,"04/03/2022"
"98","Russia","KrAZ-255B with excavator",0,1,0,0,1,"04/03/2022"
"99","Russia","MP-2IM signals vehicle",0,0,1,0,1,"04/03/2022"
"100","Russia","MT-LB",62,28,18,0,108,"04/03/2022"
"101","Russia","MT-LB Ambulance",0,2,0,0,2,"04/03/2022"
"102","Russia","MT-LB with ZU-23 AA gun",1,3,0,0,4,"04/03/2022"
"103","Russia","MT-LBM 6MB",0,1,1,0,2,"04/03/2022"
"104","Russia","MT-LBu",8,4,1,0,13,"04/03/2022"
"105","Russia","MTU-72 bridge layer",1,0,0,0,1,"04/03/2022"
"106","Russia","Mi-24V/P attack helicopter",0,2,0,0,2,"04/03/2022"
"107","Russia","Mi-28 attack helicopter",0,2,0,0,2,"04/03/2022"
"108","Russia","Mi-35M attack helicopter",0,3,0,0,3,"04/03/2022"
"109","Russia","Mi-8 transport helicopter",0,6,1,0,7,"04/03/2022"
"110","Russia","Orlan-10 reconnaissance UAV",2,8,0,0,10,"04/03/2022"
"111","Russia","P-260-U signal vehicle (for Redut-2US signal and communications system)",1,1,0,0,2,"04/03/2022"
"112","Russia","PMP floating bridge",1,4,0,0,5,"04/03/2022"
"113","Russia","PP-2005 floating bridge",0,1,0,0,1,"04/03/2022"
"114","Russia","PPRU-1(M) '9S80(-1)' 'Sborka' (for 9K35 Strela-10)",1,0,0,0,1,"04/03/2022"
"115","Russia","PTS-3 tracked amphibious transport",0,0,2,0,2,"04/03/2022"
"116","Russia","Pantsir-S1",3,3,1,0,7,"04/03/2022"
"117","Russia","Pontoon bridge",1,3,1,0,5,"04/03/2022"
"118","Russia","Project 03160 Raptor class patrol boat",0,0,0,1,1,"04/03/2022"
"119","Russia","Project 1171 Tapir class landing ship 'Saratov (BDK-65)'",0,1,0,0,1,"04/03/2022"
"120","Russia","Project 775 Ropucha class landing ship",0,0,0,1,1,"04/03/2022"
"121","Russia","R-145BM1 command vehicle",0,1,0,0,1,"04/03/2022"
"122","Russia","R-149MA1 command and staff vehicle",9,9,3,1,22,"04/03/2022"
"123","Russia","R-149MA3 command and staff vehicle",5,5,0,2,12,"04/03/2022"
"124","Russia","R-166-0.5 signals vehicle",1,2,1,0,4,"04/03/2022"
"125","Russia","R-330BMV Borisoglebsk-2B",1,1,0,1,3,"04/03/2022"
"126","Russia","R-330ZH Zhitel",0,1,0,0,1,"04/03/2022"
"127","Russia","R-419L1 communications station",0,0,1,0,1,"04/03/2022"
"128","Russia","REM-KL armoured recovery vehicle",1,0,0,0,1,"04/03/2022"
"129","Russia","Su-25 close air support aircraft",0,8,0,1,9,"04/03/2022"
"130","Russia","Su-30SM multirole aircraft",0,4,0,0,4,"04/03/2022"
"131","Russia","Su-34 strike aircraft",0,4,0,0,4,"04/03/2022"
"132","Russia","Su-35 multirole aircraft",0,1,0,0,1,"04/03/2022"
"133","Russia","T-64BV",5,6,0,2,13,"04/03/2022"
"134","Russia","T-72A",7,3,0,0,10,"04/03/2022"
"135","Russia","T-72AV",2,2,0,0,4,"04/03/2022"
"136","Russia","T-72B",32,29,6,4,71,"04/03/2022"
"137","Russia","T-72B Obr. 1989",10,10,4,2,26,"04/03/2022"
"138","Russia","T-72B3",22,26,4,3,55,"04/03/2022"
"139","Russia","T-72B3 Obr. 2016",38,35,7,2,82,"04/03/2022"
"140","Russia","T-80BV",5,5,2,0,12,"04/03/2022"
"141","Russia","T-80BVM",12,5,1,0,18,"04/03/2022"
"142","Russia","T-80U",22,13,14,2,51,"04/03/2022"
"143","Russia","T-80UK",1,1,1,0,3,"04/03/2022"
"144","Russia","T-80UM2",0,1,0,0,1,"04/03/2022"
"145","Russia","T-90A",8,7,4,0,19,"04/03/2022"
"146","Russia","TMM-3 bridge layer",9,2,3,3,17,"04/03/2022"
"147","Russia","TZM-T reloader vehicle (for TOS-1A)",4,2,2,0,8,"04/03/2022"
"148","Russia","Takhion reconnaissance UAV",1,0,0,0,1,"04/03/2022"
"149","Russia","Torn(-MDM)",1,0,0,0,1,"04/03/2022"
"150","Russia","UAZ Patriot",0,0,1,1,2,"04/03/2022"
"151","Russia","UAZ-23632",2,0,0,0,2,"04/03/2022"
"152","Russia","UAZ-452",1,3,0,0,4,"04/03/2022"
"153","Russia","UAZ-469",1,3,1,0,5,"04/03/2022"
"154","Russia","UR-77 'Meterorit' mine clearing vehicle",5,4,1,0,10,"04/03/2022"
"155","Russia","Unknown AFV",1,32,2,0,35,"04/03/2022"
"156","Russia","Unknown BMP-1/2",0,4,0,0,4,"04/03/2022"
"157","Russia","Unknown BTR-80/BTR-82A",0,4,0,0,4,"04/03/2022"
"158","Russia","Unknown BTR-D/BMD-2",1,15,0,0,16,"04/03/2022"
"159","Russia","Unknown Buk SAM system",0,1,0,0,1,"04/03/2022"
"160","Russia","Unknown Mi-24/35 attack helicopter",0,1,0,1,2,"04/03/2022"
"161","Russia","Unknown SPG",0,0,0,1,1,"04/03/2022"
"162","Russia","Unknown communications station",0,1,0,0,1,"04/03/2022"
"163","Russia","Unknown communications station based on the KamAZ 6x6",1,0,0,1,2,"04/03/2022"
"164","Russia","Unknown helicopter",0,2,0,1,3,"04/03/2022"
"165","Russia","Unknown tank",1,44,2,3,50,"04/03/2022"
"166","Russia","Unknown truck",10,67,2,4,83,"04/03/2022"
"167","Russia","Ural Federal",0,3,3,0,6,"04/03/2022"
"168","Russia","Ural-375D",0,1,0,0,1,"04/03/2022"
"169","Russia","Ural-4320",71,77,16,4,168,"04/03/2022"
"170","Russia","Ural-4320 KET-L",1,0,0,1,2,"04/03/2022"
"171","Russia","Ural-4320 KT-L",2,1,0,0,3,"04/03/2022"
"172","Russia","Ural-4320 with crane",0,1,0,0,1,"04/03/2022"
"173","Russia","Ural-43206",10,9,2,0,21,"04/03/2022"
"174","Russia","Ural-542301 tank transporter",0,0,1,0,1,"04/03/2022"
"175","Russia","Ural-63704-0010 Tornado-U",1,0,1,0,2,"04/03/2022"
"176","Russia","Vityaz DT-30 articulated tracked carrier",0,1,1,0,2,"04/03/2022"
"177","Russia","ZALA Aero KUB-BLA loitering munition",0,4,0,0,4,"04/03/2022"
"178","Russia","ZSU-23-4 'Shilka'",2,0,0,0,2,"04/03/2022"
"179","Russia","ZiL-131",1,5,2,1,9,"04/03/2022"
"180","Ukraine","100mm MT-12 anti-tank gun",2,1,1,0,4,"04/03/2022"
"181","Ukraine","120mm BTR-3M2",1,1,0,0,2,"04/03/2022"
"182","Ukraine","122mm 2S1 Gvozdika",4,5,1,1,11,"04/03/2022"
"183","Ukraine","122mm BM-21 'Grad'",2,6,0,0,8,"04/03/2022"
"184","Ukraine","122mm D-30 howitzer",0,1,0,0,1,"04/03/2022"
"185","Ukraine","152mm 2A36 Giatsint-B field-gun",0,0,1,0,1,"04/03/2022"
"186","Ukraine","152mm 2A65 Msta-B howitzer",0,0,2,0,2,"04/03/2022"
"187","Ukraine","152mm 2S19 Msta-S",0,2,0,0,2,"04/03/2022"
"188","Ukraine","152mm 2S3 Akatsiya",1,0,0,0,1,"04/03/2022"
"189","Ukraine","152mm 2S5 Giatsint-S",1,0,0,0,1,"04/03/2022"
"190","Ukraine","1L22 'Parol'",0,1,0,1,2,"04/03/2022"
"191","Ukraine","1V18 'Klyon-1' artillery command and forward observer vehicle",1,0,0,0,1,"04/03/2022"
"192","Ukraine","203mm 2S7 Pion",1,0,0,1,2,"04/03/2022"
"193","Ukraine","220mm BM-27 'Uragan'",2,0,0,0,2,"04/03/2022"
"194","Ukraine","23mm ZU-23",2,0,0,0,2,"04/03/2022"
"195","Ukraine","30N6 'Flap Lid' (for S-300PS)",0,1,0,0,1,"04/03/2022"
"196","Ukraine","36D6 'Tin Shield'",0,1,1,0,2,"04/03/2022"
"197","Ukraine","5N63-1 'Flap Lid' on 40V6M mast (for S-300PT)",1,0,0,0,1,"04/03/2022"
"198","Ukraine","5N66M 'Clam Shell' on 40V6M mast (for S-300PT)",1,0,0,0,1,"04/03/2022"
"199","Ukraine","5P851A (launcher for S-300PT)",0,12,0,0,12,"04/03/2022"
"200","Ukraine","5P85D (launcher for S-300PS)",0,2,0,0,2,"04/03/2022"
"201","Ukraine","5P85D/S (launcher for S-300PS)",0,1,0,0,1,"04/03/2022"
"202","Ukraine","5P85S (launcher for S-300PS)",1,2,0,0,3,"04/03/2022"
"203","Ukraine","9A310M1 TELAR (for Buk-M1)",0,2,0,0,2,"04/03/2022"
"204","Ukraine","9K33 Osa",3,9,0,0,12,"04/03/2022"
"205","Ukraine","9K35 Strela-10",1,1,1,1,4,"04/03/2022"
"206","Ukraine","9P148 Konkurs ATGM carrier",1,4,0,0,5,"04/03/2022"
"207","Ukraine","9T217 transloader (for 9K33 Osa)",0,1,0,0,1,"04/03/2022"
"208","Ukraine","9T452 transporter-loader (for BM-27 'Uragan' MRL)",0,1,0,0,1,"04/03/2022"
"209","Ukraine","A1-SM Fury reconnaissance UAV",0,2,0,0,2,"04/03/2022"
"210","Ukraine","AN/TPQ-36 lightweight counter mortar radar",0,0,0,1,1,"04/03/2022"
"211","Ukraine","AN/TPQ-49 lightweight counter mortar radar",1,0,0,0,1,"04/03/2022"
"212","Ukraine","AT105A 'Saxon'",2,0,0,0,2,"04/03/2022"
"213","Ukraine","An-26 transport aircraft",0,1,0,0,1,"04/03/2022"
"214","Ukraine","BAT-2 heavy engineering vehicle",1,0,0,0,1,"04/03/2022"
"215","Ukraine","BMK-150 towing and motor boat",1,0,0,0,1,"04/03/2022"
"216","Ukraine","BMP-1(P)",6,18,7,2,33,"04/03/2022"
"217","Ukraine","BMP-1Khs",0,1,0,0,1,"04/03/2022"
"218","Ukraine","BMP-1TS",0,1,0,0,1,"04/03/2022"
"219","Ukraine","BMP-2",1,2,1,1,5,"04/03/2022"
"220","Ukraine","BRDM-2",18,7,1,0,26,"04/03/2022"
"221","Ukraine","BREM-1 ARV",1,0,0,0,1,"04/03/2022"
"222","Ukraine","BRM-1K",3,0,0,1,4,"04/03/2022"
"223","Ukraine","BSEM-4K",0,1,0,0,1,"04/03/2022"
"224","Ukraine","BTR-3",2,4,0,0,6,"04/03/2022"
"225","Ukraine","BTR-4",16,9,2,1,28,"04/03/2022"
"226","Ukraine","BTR-60",4,0,0,0,4,"04/03/2022"
"227","Ukraine","BTR-70",7,1,1,1,10,"04/03/2022"
"228","Ukraine","BTR-80",7,4,0,0,11,"04/03/2022"
"229","Ukraine","Bayraktar TB2 UCAV",0,3,0,0,3,"04/03/2022"
"230","Ukraine","GAZ-3308",1,0,0,0,1,"04/03/2022"
"231","Ukraine","GAZ-66",18,11,3,3,35,"04/03/2022"
"232","Ukraine","Gyurza-M class gunboat",2,0,0,0,2,"04/03/2022"
"233","Ukraine","HMMWV",6,6,0,3,15,"04/03/2022"
"234","Ukraine","Island class patrol boat P190 Slovyansk",0,1,0,0,1,"04/03/2022"
"235","Ukraine","KamAZ",1,2,0,1,4,"04/03/2022"
"236","Ukraine","Kozak-2",6,2,1,1,10,"04/03/2022"
"237","Ukraine","Kozak-2M1",1,0,0,0,1,"04/03/2022"
"238","Ukraine","KrAZ Cobra",1,2,0,0,3,"04/03/2022"
"239","Ukraine","KrAZ Spartan",0,1,0,0,1,"04/03/2022"
"240","Ukraine","KrAZ-255B",4,0,0,0,4,"04/03/2022"
"241","Ukraine","KrAZ-255B with excavator",1,0,0,0,1,"04/03/2022"
"242","Ukraine","KrAZ-260",2,0,0,0,2,"04/03/2022"
"243","Ukraine","KrAZ-5233",4,0,0,0,4,"04/03/2022"
"244","Ukraine","KrAZ-6322",9,1,0,1,11,"04/03/2022"
"245","Ukraine","Krivak III class frigate 'Hetman Sahaydachniy'",0,1,0,0,1,"04/03/2022"
"246","Ukraine","Leleka-100 reconnaissance UAV",2,0,0,0,2,"04/03/2022"
"247","Ukraine","MAZ",2,11,2,1,16,"04/03/2022"
"248","Ukraine","MAZ-537",1,1,0,0,2,"04/03/2022"
"249","Ukraine","MDK-3 trench-digging vehicle",1,0,0,0,1,"04/03/2022"
"250","Ukraine","MT-LB",2,2,1,0,5,"04/03/2022"
"251","Ukraine","MT-LB Ambulance",0,0,1,0,1,"04/03/2022"
"252","Ukraine","MT-LB with ZU-23 AA gun",2,0,0,0,2,"04/03/2022"
"253","Ukraine","MT-LBu",2,2,1,1,6,"04/03/2022"
"254","Ukraine","Mi-24 attack helicopter",0,1,0,0,1,"04/03/2022"
"255","Ukraine","Mi-8 transport helicopter",0,1,0,0,1,"04/03/2022"
"256","Ukraine","MiG-29 fighter aircraft",0,3,0,0,3,"04/03/2022"
"257","Ukraine","Novator",2,3,0,1,6,"04/03/2022"
"258","Ukraine","P-14 'Tall King'",0,0,0,1,1,"04/03/2022"
"259","Ukraine","P-19 'Flat Face B'",0,1,0,0,1,"04/03/2022"
"260","Ukraine","P-35/37 'Bar Lock'",0,1,0,0,1,"04/03/2022"
"261","Ukraine","PRV-13 'Odd Pair'",0,1,0,0,1,"04/03/2022"
"262","Ukraine","R-410-7,5 tropospheric radio relay communication station",0,1,0,0,1,"04/03/2022"
"263","Ukraine","RKhM 'Kashalot'",1,1,0,0,2,"04/03/2022"
"264","Ukraine","SNAR-10 battlefield surveillance radar",1,0,0,0,1,"04/03/2022"
"265","Ukraine","Sapphire search and rescue vessel (Operated by the Maritime Search and Rescue Service of Ukraine)",1,0,0,0,1,"04/03/2022"
"266","Ukraine","Small patrol boats (Sea Guard)",6,0,0,0,6,"04/03/2022"
"267","Ukraine","Sorum class seagoing tugboat 'Korets' ''A830 or P186''",1,0,0,0,1,"04/03/2022"
"268","Ukraine","Su-25 attack aircraft",0,4,0,1,5,"04/03/2022"
"269","Ukraine","Su-27 fighter aircraft",0,3,0,0,3,"04/03/2022"
"270","Ukraine","T-64B1M",0,0,1,1,2,"04/03/2022"
"271","Ukraine","T-64BM 'Bulat'",0,1,0,0,1,"04/03/2022"
"272","Ukraine","T-64BM2 'Bulat'",0,1,0,0,1,"04/03/2022"
"273","Ukraine","T-64BV",28,23,7,3,61,"04/03/2022"
"274","Ukraine","T-72 'Ural'",0,0,0,1,1,"04/03/2022"
"275","Ukraine","T-72AMT",3,2,0,0,5,"04/03/2022"
"276","Ukraine","T-72AV",0,2,0,0,2,"04/03/2022"
"277","Ukraine","T-72B",2,1,0,0,3,"04/03/2022"
"278","Ukraine","T-80BV",2,0,1,1,4,"04/03/2022"
"279","Ukraine","TMM-3M1 bridge layer",1,0,0,0,1,"04/03/2022"
"280","Ukraine","Triton",1,0,0,0,1,"04/03/2022"
"281","Ukraine","Tu-141 reconnaissance UAV",0,4,0,0,4,"04/03/2022"
"282","Ukraine","UAZ-452",2,0,0,0,2,"04/03/2022"
"283","Ukraine","UAZ-469",4,0,0,0,4,"04/03/2022"
"284","Ukraine","UJ-22 reconnaissance UAV",0,1,0,0,1,"04/03/2022"
"285","Ukraine","Unknown AFV",0,8,0,0,8,"04/03/2022"
"286","Ukraine","Unknown BTR",0,0,1,0,1,"04/03/2022"
"287","Ukraine","Unknown tank",0,4,0,0,4,"04/03/2022"
"288","Ukraine","Unknown towed artillery",0,4,0,2,6,"04/03/2022"
"289","Ukraine","Unknown truck",4,14,1,4,23,"04/03/2022"
"290","Ukraine","Unknown vehicle",0,7,0,0,7,"04/03/2022"
"291","Ukraine","Ural-375D",16,1,0,0,17,"04/03/2022"
"292","Ukraine","Ural-4320",2,7,0,0,9,"04/03/2022"
"293","Ukraine","Varta",11,1,0,0,12,"04/03/2022"
"294","Ukraine","Vepr MRAP",1,0,0,0,1,"04/03/2022"
"295","Ukraine","Weaponised VTOL UAV",0,1,0,0,1,"04/03/2022"
"296","Ukraine","ZSU-23-4 'Shilka'",1,0,0,0,1,"04/03/2022"
"297","Ukraine","Zhuk class patrol boat (Sea Guard)",2,0,0,0,2,"04/03/2022"
"298","Ukraine","ZiL-130",0,1,0,0,1,"04/03/2022"
"299","Ukraine","ZiL-131",27,8,2,0,37,"04/03/2022"
"300","Ukraine","ZiL-157",1,0,0,0,1,"04/03/2022"
